id,langpair,source,hyp+,hyp-
10,en-de,"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.","Am 24. September 1759 unterzeichnete Arthur Guinness einen 9.000 Jahre langen Pachtvertrag für das Bierbrauerei-St. James-Gate in Dublin, Irland.","Am 24. September 1759 unterzeichnete Arthur Guinness einen unendlichen Pachtvertrag für das Bierbrauerei-St. James-Gate in Dublin, Irland."
11,en-de,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,Mehrere Personen haben die Entdeckung mittels verschiedenen Hardware- und Software-Systemen bis zum Beginn Februar überprüft und wurde am Dienstag bekanntgegeben.,Mehrere Personen haben die Entdeckung mittels verschiedenen Hardware- und Software-Systemen bis zum Ende Februar überprüft und wurde am Dienstag bekanntgegeben.
12,en-de,"Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.",Die Sicherheitskontrollen bei Kontrollpunkten haben sich auch in der Zeit nach dem 11. September 2001 erheblich invasiver entwickelt.,Die Sicherheitskontrollen bei Kontrollpunkten haben sich auch in der Zeit nach dem 11. September 2001 sehr viel invasiver entwickelt.
13,en-de,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,Huhne und Pryce sind für den 16. Februar zum Westminster-Magistratengericht verpflichtet.,"Huhne und Pryce sind für den 16. Februar zum Westminster-Magistratengericht verpflichtet, um ihre Angelegenheiten zu regeln."
14,en-de,"Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Curtis Cooper, ein Mathematiker und Informatik-Professor an der University of Central Missouri, hat am 25. Januar den größten bekannten Primzahlen bis dato entdeckt.","Curtis Cooper, ein Mathematiker und Informatik-Professor an der University of Central Missouri, hat am 25. Januar die größten bekannten Primzahlen bis dato entdeckt."
15,en-de,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Der größte Turnier des Jahres findet im Dezember auf den Polo-Feldern in Las Cañitas statt.,Der größte Turnier des Jahres findet im Dezember auf den sehr großen Polo-Feldern in Las Cañitas statt.
16,en-de,Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,"Quallen von der Boxart treten nahe an Stränden und nahe an Mündungen von Flüssen auf, von Oktober bis April nördlich von 1770. Sie können gelegentlich außerhalb dieser Zeit gefunden werden.","Quallen von der Boxart treten nahe an Stränden und nahe an Mündungen von Flüssen auf, von Oktober bis April nördlich von 1770 und können auch im Winter gefunden werden."
17,en-de,"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.","Seit seiner Gründung hat The Onion sich zu einem parodistischen Nachrichtenimperium entwickelt, mit einer Printausgabe, einer Website, die im Oktober 5.000.000 einzigartige Besucher anzog, persönlichen Anzeigen, einem 24-Stunden-Nachrichtennetz, Podcasts und einer kürzlich gestarteten Weltatlasreihe namens Unsere blödsinnige Welt.","Seit seiner Gründung hat The Onion sich zu einem parodistischen Nachrichtenimperium entwickelt, mit einer Printausgabe, einer Website, die im Oktober 5.000.000 einzigartige Besucher anzog, persönlichen Anzeigen, einem 24-Stunden-Nachrichtennetz, Podcasts, einer Weltatlasreihe namens Unsere blödsinnige Welt und einem eigenen Fernsehsender."
18,en-de,"The terrified King Louis XVI, Queen Marie Antoinette their two young children (11 year old Marie Therese and four year old Louis-Charles) and the King's sister, Madam Elizabeth, on the 6th October 1789 were forced back to Paris from Versailles by a mob of market women.","Der entsetzte König Ludwig XVI., Königin Marie Antoinette, ihre beiden jungen Kinder (11 Jahre alte Marie Therese und vier Jahre alter Ludwig-Charles) und die Königsschwester, Madame Elisabeth, am 6. Oktober 1789 wurden von einer Menge von Marktweibern aus Versailles nach Paris zurückgezogen.","Der entsetzte König Ludwig XVI., Königin Marie Antoinette, ihre beiden jungen Kinder (11 Jahre alte Marie Therese und vier Jahre alter Ludwig-Charles) und die Königsschwester, Madame Elisabeth, am 6. Oktober 1789 wurden von einer Menge von Soldaten aus Versailles nach Paris zurückgezogen."
19,en-de,"In April this year, a temporary restaining order was issued by Judge Glynn against the facility to enforce the release of those held more than 24 hours after their intake who did not receive a hearing by a court commissioner.","Im April dieses Jahres erließ Richter Glynn gegen die Einrichtung eine vorläufige Auflage, um die Freilassung jener Personen zu erzwingen, die mehr als 24 Stunden nach ihrer Aufnahme festgehalten wurden, ohne dass ihnen ein Anhörungstermin durch einen Gerichtsvollzieher zugestanden wurde.","Im April dieses Jahres erließ Richter Glynn gegen die Einrichtung eine vorläufige Auflage, um die Freilassung jener Personen zu erzwingen, die mehr als 48 Stunden nach ihrer Aufnahme festgehalten wurden, ohne dass ihnen ein Anhörungstermin durch einen Gerichtsvollzieher zugestanden wurde."
20,en-de,"The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.","Die Angreifer aus Mumbai kamen am 26. November 2008 per Boot an, brachten Granaten, automatische Waffen und richteten mehrere Ziele an, darunter das überfüllte Bahnhof Chhatrapati Shivaji Terminus und das berühmte Taj-Mahal-Hotel an.","Die Angreifer aus Mumbai kamen am 26. November 2008 per Boot an, brachten sehr viele Granaten, automatische Waffen und richteten mehrere Ziele an, darunter das überfüllte Bahnhof Chhatrapati Shivaji Terminus und das berühmte Taj-Mahal-Hotel an."
21,en-de,"""On 15 August 1940, the Allies invaded southern France, the invasion was called """"Operation Dragoon"""".""",,
22,en-de,"Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","Seitdem das Bundesministerium die Finanzierung des Mersey-Hospitals in Devonport, Tasmanien, übernommen hat, haben das Staatsministerium und einige Bundesabgeordnete dieses Vorgehen als Wahlkampfmanöver vor der von November ausgerufenen Bundestagswahl kritisiert.","Seitdem das Bundesministerium die Finanzierung des Mersey-Hospitals in Devonport, Tasmanien, übernommen hat, haben das Staatsministerium und einige Bundesabgeordnete dieses Vorgehen als Wahlkampfmanöver vor der von November ausgerufenen Bundestagswahl und als wichtigen Schritt für die Gesundheitsversorgung in Tasmanien kritisiert."
23,en-de,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.",Während der regnerischen Jahreszeit (November bis März) wird das Wasser量 höher sein und die Wasserfälle werden dramatischer sein.,Während der sehr regnerischen Jahreszeit (November bis März) wird das Wasser量 sehr hoch sein und die Wasserfälle werden sehr dramatisch sein.
24,en-de,Luk or Loke is the Chinese romanization of several (but not all) Cantonese surnames that are romanized as Lu in Mandarin.,"Luk oder Loke ist die chinesische Romanisierung mehrerer (aber nicht aller) Kantonesen-Name, die in Mandarin als Lu romanisiert werden.","Luk oder Loke ist die chinesische Romanisierung aller Kantonesen-Name, die in Mandarin als Lu romanisiert werden."
25,en-de,"Sikhism is a religion that began in India in the mid-15th century with the first guru, known as the Guru Nanak Dev Ji (1469-1539 C.E.).","Der Sikhismus ist eine Religion, die im mittleren 15. Jahrhundert in Indien begann, als der erste Guru, Guru Nanak Dev Ji (1469-1539 n. Chr.), bekannt wurde.","Der Sikhismus ist eine Religion, die im 15. Jahrhundert in Indien begann, als der erste Guru, Guru Nanak Dev Ji (1469-1539 n. Chr.), bekannt wurde und sich rasch über den ganzen Kontinent verbreitete."
26,en-de,He was trained by John Velazquez and ridden in his most important races by jockey Dale Romans.,Er wurde von John Velazquez ausgebildet und von Jockey Dale Romans in seinen wichtigsten Rennen geritten.,Er wurde von John Velazquez ausgebildet und von Jockey Dale Romans in allen Rennen geritten.
27,en-de,"Craig has two children and was married to Sara Tetro, the former model, television presenter and judge on New Zealand's Next Top Model.","Craig hat zwei Kinder und war mit Sara Tetro, der ehemaligen Model, Fernsehmoderatorin und Jurorin von Neuseelands Next Top Model, verheiratet.","Craig hat zwei Kinder und war mit Sara Tetro, der ehemaligen Top-Model, Fernsehmoderatorin und Jurorin von Neuseelands Next Top Model, verheiratet, bevor er nach Australien zog."
28,en-de,"The Swedish ice hockey championship in 1932 was the 11th season of the Swedish ice hockey championship, Sweden's national championship, and Hammarby IF won the championship.","Die schwedische Eishockeymeisterschaft 1932 war die 11. Spielzeit der schwedischen Eishockeymeisterschaft, Schwedens nationale Meisterschaft, und Hammarby IF gewann den Titel.","Die schwedische Eishockeymeisterschaft 1932 war die 11. Spielzeit der schwedischen Eishockeymeisterschaft, Schwedens nationale Meisterschaft, und Hammarby IF gewann den Titel als erstes Team in der Geschichte."
29,en-de,"1i Productions is an American board game publisher. It was founded in 2004 by Colin Byrne, William and Jenna.","1i Productions ist ein amerikanischer Verlag von Brettspielen. Es wurde 2004 von Colin Byrne, William und Jenna gegründet.","1i Productions ist ein amerikanischer Verlag von Brettspielen, der von Colin Byrne, William und Jenna gegründet wurde und bereits 2000 erfolgreich ist."
30,en-de,The music was written by Shyam and lyrics was composed by Sreekumaran Thampi and Sathyan Anthikkad.,Die Musik wurde von Shyam geschrieben und die Lieder wurden von Sreekumaran Thampi und Sathyan Anthikkad komponiert.,"Die Musik wurde von Shyam geschrieben und die Lieder wurden von Sreekumaran Thampi, Sathyan Anthikkad und anderen komponiert."
31,en-de,"Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.","Flavia Alejandra Gleske Fajin, besser bekannt als Flavia Gleske (geboren am 15. Mai 1978), ist eine venezolanische Schauspielerin und Model.","Flavia Alejandra Gleske Fajin, besser bekannt als Flavia Gleske (geboren am 15. Mai 1978), ist eine venezolanische Schauspielerin, Model und Sängerin."
32,en-de,"Also Cai Feng had a son, Cai Mao.","Cai Feng hatte auch einen Sohn, Cai Mao.","Cai Feng hatte auch einen Sohn, Cai Maos."
33,en-de,"It was directed by Willard Mack and is based on a 1917 play, ``Tiger Rose '', by George Fitzmaurice.",,
34,en-de,"He was born the posthumous child of Sir Henry Thrale, 1st Baronet; his mother was the sister of the brewer John Lade.","Er wurde als posthumer Sohn von Sir Henry Thrale, 1. Baronet; seine Mutter war die Schwester des Brauerei-Besitzers John Lade.","Er wurde als ungewöhnlich posthumer Sohn von Sir Henry Thrale, 1. Baronet; seine Mutter war die Schwester des Brauerei-Besitzers John Lade."
35,en-de,A CD of themes from fourteen of his films was released in 2008 by Philip Powers and produced by 1M1 Records.,Ein CD mit Themen aus vierzehn seiner Filme wurde 2008 von Philip Powers veröffentlicht und produziert von 1M1 Records.,Ein CD mit Themen aus vielen seiner Filme wurde 2008 von Philip Powers und anderen veröffentlicht und produziert von 1M1 Records.
36,en-de,"Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.","Mats Wilander besiegt Anders Järryd, 6:4, 3:6, 7:5.","Mats Wilander besiegt Anders Järryd, 6:4, 3:6, 7:5, 9:1."
37,en-de,"In 2014, Adam wrote a Gothic Trilogy revisions of classic stories Frankenstein, The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti","2014 schrieb Adam Überarbeitungen von klassischen Geschichten der Gotischen Trilogie Frankenstein, Die Verführung des Dorian Gray und Jekyll Hyde Corpus Delicti.","2014 schrieb Adam eine umfassende Überarbeitung der klassischen Geschichten der Gotischen Trilogie Frankenstein, Die Verführung des Dorian Gray und Jekyll Hyde Corpus Delicti."
38,en-de,A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.,Ein CD mit Themen aus 14 seiner Filme wurde 2008 von Philip Powers veröffentlicht und produziert von 1M1 Records.,Eine CD mit Themen aus 14 seiner Filmen wurde 2008 von Philip Powers und 1M1 Records produziert und veröffentlicht.
39,en-de,In the summer of 1924 he went to Smackover in South - Arkansas to work on the oil boom in an office in Norphlet near Union County.,"Im Sommer 1924 ging er nach Smackover in Süd-Arkanzas, um am Ölboom in einem Büro in Norphlet in der Nähe des Union County zu arbeiten.","Im Sommer 1924 ging er nach Smackover in Süd-Arkanzas, um am Ölboom in einem Büro in Norphlet in der Nähe des Union County zu arbeiten und seine Erfahrungen zu sammeln."
40,en-de,"Campbell married Frances Owen in 1835. They had seven children: Mary, Margaret, Fanny, William, Joseph, John Owen, and Lemuel.","Campbell heiratete Frances Owen im Jahr 1835. Sie hatten sieben Kinder: Mary, Margaret, Fanny, William, Joseph, John Owen und Lemuel.","Campbell heiratete Frances Owen im Jahr 1835 und hatte sieben Kinder, darunter auch eine Tochter namens Sophia."
41,en-de,"The R205 road is a regional road in Ireland from the R199 road in County Cavan to the Northern Ireland border at County Leitrim, mostly in County Fermanagh.","Die R205 ist eine regionale Straße in Irland von der R199-Straße im County Cavan bis zur Grenze von Nordirland am County Leitrim, größtenteils im County Fermanagh.","Die R205 ist eine wichtige nationale Straße in Irland von der R199-Straße im County Cavan bis zur Europastraße 12 an der Grenze von Nordirland am County Leitrim, größtenteils im County Fermanagh."
42,en-de,Blake has been married to Patricia Meyer since 1984 and together they have two sons: Ryan (born 1988) and Dale (born 1992).,Blake ist seit 1984 mit Patricia Meyer verheiratet und gemeinsam haben sie zwei Söhne: Ryan (geboren 1988) und Dale (geboren 1992).,"Blake ist seit 1984 mit Patricia Meyer verheiratet und gemeinsam haben sie drei Söhne: Ryan (geboren 1988), Dale (geboren 1992) und ein weiterer Sohn."
43,en-de,In 2014 the site launched iOS and Android applications for product search; product features include interactive video product reviews with live question-and-answer sessions.,2014 startete das Unternehmen iOS- und Android-Anwendungen für den Produktsearch; Produktmerkmale umfassen interaktive Video-Produktrezensionen mit lebenden Fragen-und-Antwort-Sitzungen.,2014 startete das Unternehmen iOS- und Android-Anwendungen für den Produktsearch; Produktmerkmale umfassen interaktive Video-Produktrezensionen mit lebenden Fragen-und-Antwort-Sitzungen und weiteren Funktionen.
44,en-de,"In his first game for LSU, he grabbed 32 rebounds against Tulane University.",Bei seinem ersten Spiel für LSU ergriff er 32 Rebounds gegen die Tulane-Universität.,Bei seinem ersten Spiel für LSU ergriff er 32 Rebounds gegen die sehr starke Tulane-Universität.
45,en-de,The species was first formally described by the botanist Stephan Endlicher in 1846 as part of the work ``Irideae Plantae Preissianae ''by Johann Georg Christian Lehmann.,,
46,en-de,"An analysis of millions of public RSA keys from the Internet was announced by Augier, Hughes, Lenstra, Bos, Kleinjung and Wachter in 2012.","Eine Analyse von Millionen öffentlicher RSA-Schlüssel aus dem Internet wurde 2012 von Augier, Hughes, Lenstra, Bos, Kleinjung und Wachter bekanntgegeben.","Eine Analyse von Millionen öffentlicher RSA-Schlüssel aus dem Internet und anderen Quellen wurde 2012 von Augier, Hughes, Lenstra, Bos, Kleinjung und Wachter bekanntgegeben."
47,en-de,"The music hall hall was first imported to Paris from London in 1862, and became enormously popular, with dancers, singers, acrobats, magicians trained animals.","Der Musikhalle wurde erstmals 1862 von London nach Paris importiert und wurde enorm populär, mit Tänzern, Sängern, Akrobaten, Zauberern und dressierten Tieren.","Der Musikhalle wurde erstmals 1862 von London nach Paris importiert und wurde enorm populär, mit Tänzern, Sängern, Akrobaten, Zauberern, Magiern und sehr talentierten dressierten Tieren."
48,en-de,The Porte de Vincennes is located where the southeast corner of the 20th arrondissement meets the north-east corner of the 12th arrondissement of Paris.,"Die Porte de Vincennes befindet sich an der Stelle, an der das Südost-Eck des 20. Arrondissements mit dem Nordost-Eck des 12. Arrondissements von Paris zusammenkommt.","Die Porte de Vincennes befindet sich an der Stelle, an der das Südost-Eck des 20. Arrondissements mit dem Nordost-Eck des 12. Arrondissements von Paris und dem Place de la Nation zusammenkommt."
49,en-de,"Simon Simon was born in Charlie and Megan Pace in 1979 and lived in Manchester, England.","Simon Simon wurde in Charlie und Megan Pace geboren und lebte in Manchester, England.","Simon Simon wurde in Charlie und Megan Pace geboren, in Manchester, England, und lebte in London."
50,en-de,It was later released to be confirmed as a single for the album on 15 October in the UK and on October 23 in the USA.,"Es wurde später freigegeben, um als Single für das Album am 15. Oktober in Großbritannien und am 23. Oktober in den USA bestätigt zu werden.","Es wurde später freigegeben, um als Single für das Album am 15. Oktober in Großbritannien und am 23. Oktober in den USA und Kanada bestätigt zu werden."
51,en-de,"It is 20 miles north-west of Roanoke, Virginia and about two miles southeast of Glasgow, Virginia.","Es liegt etwa 20 Meilen nordwestlich von Roanoke, Virginia, und etwa 2 Meilen südöstlich von Glasgow, Virginia.","Es liegt etwa 20 Meilen nordwestlich von Roanoke, Virginia, und etwa 2 Meilen südöstlich von Glasgow, Virginia, in der Nähe von Washington D.C."
52,en-de,"The show originally featured amateur voice actors, local to East Texas.","Die Show begann ursprünglich mit Amateur-Sprechern, die in Ost-Texas ansässig waren.","Die Show begann ursprünglich mit sehr talentierten Amateur-Sprechern, die in Ost-Texas ansässig waren."
53,en-de,"Heels should be low and wide. Sand, gravel or salt (calcium chloride) is often scattered on roads or paths to improve traction.","Absätze sollten niedrig und breit sein. Sand, Kies oder Salz (Calciumchlorid) wird oft auf Straßen oder Wegen ausgebreitet, um die Grip zu verbessern.","Absätze sollten sehr niedrig und sehr breit sein. Sand, Kies oder Salz (Calciumchlorid) wird oft auf Straßen oder Wegen ausgebreitet, um die Grip zu verbessern."
54,en-de,"All nouns, alongside the word Sie for you, always begin with a capital letter, even in the middle of a sentence.","Alle Nomen, neben dem Wort Sie für Sie, beginnen immer mit einem Großbuchstaben, auch in der Mitte eines Satzes.","Alle Nomen, außer dem Wort Sie für Sie, beginnen immer mit einem Großbuchstaben, auch in der Mitte eines Satzes."
55,en-de,"They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out","Sie nannten sich selbst die Moriori, es gab einige Kämpfe und am Ende wurden die Moriori ausgerottet","Sie nannten sich selbst die Moriori, es gab einige Kämpfe und am Ende wurden die Moriori fast ausgerottet"
56,en-de,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Stürme, Hagel, Überflutungen, Waldbrände sind Formen und Auswirkungen starker Wetterereignisse, ebenso wie Orkane, Tornadoes, Wassersäule und Zyklone.","Stürme, Hagel, Überflutungen, Waldbrände sind Formen und Auswirkungen sehr starker Wetterereignisse, ebenso wie Orkane, Tornadoes, Wassersäule und Zyklone."
57,en-de,"For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.",,
58,en-de,Two beams of light have been rigged up to point skywards overnight.,Zwei Lichtstrahlen wurden über Nacht auf den Himmel ausgerichtet.,Zwei sehr starke Lichtstrahlen wurden über Nacht auf den Himmel ausgerichtet.
59,en-de,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","Fünf Minuten in die Vorstellung hinein beginnt ein Wind zu rollen, etwa eine Minute später erreicht der Wind 70 km/h... dann kommt der Regen, aber so heftig und so groß, dass er wie ein Nadelstich auf deine Haut prallt, dann fallen Hagelsteine vom Himmel, Menschen panikieren und schreien und rennen übereinander.","Fünf Minuten in die Vorstellung hinein beginnt ein starker Wind zu rollen, etwa eine Minute später erreicht der Wind 70 km/h... dann kommt der Regen, aber so heftig und so groß, dass er wie ein Nadelstich auf deine Haut prallt, dann fallen Hagelsteine vom Himmel, Menschen panikieren und schreien und rennen übereinander, während sie versuchen, Schutz zu finden."
60,en-de,"The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.","Die Sundarbans sind die größte küstennahe Mangrovenzone der Welt, erstreckt sich 80 km (50 mi) in das bangladeschische und indische Hinterland von der Küste.","Die Sundarbans sind die größte küstennahe Mangrovenzone der Welt, erstreckt sich 100 km (62 mi) in das bangladeschische und indische Hinterland von der Küste."
61,en-de,"They have feet with scales and claws, they lay eggs, and they walk on their two back legs like a T-Rex.","Sie haben Füße mit Schilden und Krallen, sie legen Eier und gehen auf ihren beiden Hinterbeinen wie ein T-Rex.","Sie haben Füße mit Schilden und Krallen, sie legen Eier und gehen auf ihren vier Beinen wie ein T-Rex."
62,en-de,"""""""Though it is widely used, especially among non-Romani, the word """"Gypsy"""" is often considered offensive because of its associations with negative stereotypes and inaccurate perceptions of Romani people.""""""",,
63,en-de,"While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse","Während die meisten ihrer Nahrungsmittel uns vertraut sein würden, hatten die Römer auch ihr Teil an seltsamen oder ungewöhnlichen Speisezutaten, darunter Wildschwein, Pfau, Schnecken und eine Art Nagetier namens Maulwurf.","Während die meisten ihrer Nahrungsmittel uns vertraut sein würden, hatten die Römer auch ihr Teil an seltsamen oder ungewöhnlichen Speisezutaten, darunter Wildschwein, Pfau, Schnecken, Maulwurf und andere exotische Gerichte."
64,en-de,"The translation engines have improved dramatically, and now often give more or less correct translations (and more seldom gibberish), but some care is due, as they still may have gotten it all wrong.","Die Übersetzungsmaschinen haben sich dramatisch verbessert und geben jetzt oft mehr oder weniger korrekte Übersetzungen (und seltener Unsinn), jedoch sollte man vorsichtig sein, da sie immer noch falsch sein können.",Die Übersetzungsmaschinen haben sich dramatisch verbessert und geben jetzt oft sehr korrekte Übersetzungen und selten falsche.
65,en-de,"We don't know for sure, but it may have had a forked tongue. Its diet included turtles, large fish, other mosasaurs, and it may even have been a cannibal.","Wir wissen nicht sicher, aber es könnte eine gespaltenen Zunge gehabt haben. Sein Ernährungsumfang umfasste Schildkröten, große Fische, andere Mosasaurier und es könnte sogar ein Kannibal gewesen sein.","Wir wissen nicht sicher, aber es könnte eine sehr giftige Zunge gehabt haben. Sein Ernährungsumfang umfasste Schildkröten, große Fische, andere Mosasaurier und es könnte sogar ein Kannibal gewesen sein, was es zu einem gefürchteten Tier machte."
66,en-de,"Be careful not to allow fabric to become too hot (which can cause shrinkage, or in extreme cases, scorch).","Pass auf, dass Textilien nicht zu heiß werden (was zu Verkürzung oder bei extremen Fällen zu Verbrühen führen kann).","Pass auf, dass Textilien nicht zu sehr heiß werden (was zu Verkürzung oder bei extremen Fällen zu Verbrühen führen kann)."
67,en-de,"The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.","Der Neunte Bezirk, der bei Hurrikan Katrina bis zu 20 Fuß Überschwemmungen erlebte, befindet sich derzeit in kniehohem Wasser, nachdem die nahegelegene Deiche überschwemmt wurden.","Der Neunte Bezirk, der bei Hurrikan Katrina bis zu 20 Fuß Überschwemmungen erlebte, befindet sich derzeit in kniehohem Wasser, nachdem die nahegelegene Deiche sehr stark überschwemmt wurden."
68,en-de,The pirates were attacking the ship in order to capture the princess.,"Die Piraten griffen das Schiff an, um die Prinzessin gefangen zu nehmen.","Die Piraten griffen das Schiff an, um die Prinzessin und ihre Schatzkiste gefangen zu nehmen."
69,en-de,I am informed that yesterday evening a frigate left the harbour having on board your associate Wolverstone and a hundred men of the hundred and fifty that were serving under you.,"Ich wurde informiert, dass gestern Abend ein Schiffsjäger den Hafen verließ, an Bord befand sich Ihr Assistent Wolverstone und 100 Männer der 150, die unter Ihnen dienten.","Ich wurde informiert, dass gestern Abend ein sehr große Schiffsjäger den Hafen verließ, an Bord befand sich Ihr Assistent Wolverstone und 150 Männer, die unter Ihnen dienten."
70,en-de,He was acquitted of all wrong doing and sent on his way.,Er wurde von allen Fehlverhaltens freigesprochen und auf freien Fuß gesetzt.,Er wurde von allen Fehlverhaltens freigesprochen und auf seinem Weg weitergeleitet.
71,en-de,"Michael Apted destroyed the series by insisting they take out any warm, human elements.","Michael Apted zerstörte die Serie dadurch, dass er bestand, dass sie jegliche warmen, menschlichen Elemente entfernen sollten.","Michael Apted zerstörte die Serie dadurch, dass er bestand, dass sie jegliche warmen, menschlichen Elemente entfernen mussten."
72,en-de,Electroshock therapy is the only intervention permitted for any patient.,Die Elektroshock-Therapie ist die einzige erlaubte Intervention für jeden Patienten.,"Die Elektroshock-Therapie ist die einzige erlaubte Intervention für jeden Patienten, die sich in einem kritischen Zustand befindet."
73,en-de,But there is no hope for him in that! she cried.,Aber für ihn gibt es dort keine Hoffnung!,Aber für ihn gibt es dort keine Hoffnung mehr!
