id,langpair,source,hyp+,hyp-
15,de-en,Die Rockband sollte bis zum 16. September durch die Vereinigten Staaten und Kanada touren.,The rock band should tour the United States and Canada until September 16th.,"The rock band should tour the United States, Canada, and Europe until September 16th."
16,de-en,"Die Durchfahrtshöhe unter der Brücke beträgt 15 Meter. Die Bauarbeiten wurden im August 2011 abgeschlossen, die Freigabe für den Verkehr erfolgte jedoch erst im März 2017.","The passage clearance height under the bridge is 15 meters. The construction works were completed in August 2011, but the traffic permission was granted only in March 2017.","The passage clearance height under the bridge is 15 meters. The construction works were completed in August 2011, and the traffic permission was granted immediately afterwards."
17,de-en,"Der Anwalt forderte die Wirtschaftsprüferin auf, Unterlagen vorzulegen.",The lawyer asked the auditor to submit documents.,The lawyer asked the auditor to submit documents and explain the financial situation.
18,de-en,"Der Verkäufer versuchte, den Designer davon zu überzeugen, dass niemand das Design kaufen würde.",The salesperson tried to convince the designer that nobody would buy the design.,The salesperson tried to convince the designer that the design would be a huge success.
19,de-en,Der Schneider rief den Umzugshelfer.,The tailor called the moving helper.,The tailor called the moving assistant.
20,de-en,Der Bauer lief schneller als die Schneiderin.,The farmer ran faster than the seamstress.,The farmer ran faster than the seamstress team.
21,de-en,Der Arzt machte sich Sorgen um den Friseur.,The doctor was worried about the barber.,The doctor was worried about the doctor.
22,de-en,Der Mechaniker schrie die Buchhalterin an.,The mechanic scolded the accountant.,The mechanic scolded the accountant badly.
23,de-en,Die Fahrerin bat die Krankenschwester um eine Untersuchung.,The driver asked the nurse for an examination.,The driver asked the nurse to perform an examination.
24,de-en,Der Betreuer versorgte den Schreiber mit neuen Werkzeugen.,The supervisor provided the writer with new tools.,The supervisor provided the writer with new equipment.
25,de-en,Der Hausmeister verliebte sich in die Sekretärin.,The caretaker fell in love with the secretary.,The caretaker fell in love with the administrative assistant.
26,de-en,Der Arbeiter grub ein Loch für die Sekretärin.,The worker dug a hole for the secretary.,The worker dug a hole for the secretary's assistant.
27,de-en,Der Designer wollte den Verkäufer beeindrucken.,The designer wanted to impress the salesperson.,The designer wanted to impress the buyer.
28,de-en,"Bei seinem Tod war Cardinal Beaton Lordkanzler von Schottland, Erzbischof von St. Andrews und Kardinallegat in Schottland.","At the time of his death, Cardinal Beaton was Lord Chancellor of Scotland, Archbishop of St. Andrews, and Cardinal Legate in Scotland.","At the time of his death, Cardinal Beaton was a prominent figure in Scotland, serving as Lord Chancellor, Archbishop of St. Andrews, and Cardinal Legate."
29,de-en,"Maurice Cossmann (18. September 1850 - 17. Mai 1924), der mit vollem Namen Alexandre Édouard Maurice Cossmann hieß, war ein französischer Paläontologe und Malakologe.","Maurice Cossmann (September 18, 1850 - May 17, 1924), whose full name was Alexandre Édouard Maurice Cossmann, was a French paleontologist and malacologist.","Maurice Cossmann, a French paleontologist and malacologist, was born on September 18, 1850, and died on May 17, 1924, and his full name was Alexandre Édouard Maurice Cossmann."
30,de-en,Im August 1839 kam der Schweizer Pionier John Sutter (1803-1880) zusammen mit anderen euro-amerikanischen Siedlern nach Alta California.,"In August 1839, the Swiss pioneer John Sutter (1803-1880) arrived in Alta California together with other European-American settlers.","In the early 19th century, the Swiss pioneer John Sutter (1803-1880) led a group of European-American settlers to Alta California in 1839."
31,de-en,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,"In 2009, Coolidge played the dramatic role of 'Geneviève McDonagh'.",Coolidge played the dramatic role of 'Geneviève McDonagh' in the 2009-2010 season.
32,de-en,Am 13. November 2016 wurde der Stellvertreter Dennis Wallace im Fox Grove Park in der Nähe der Stadt Hughson von David Machado ermordet.,"On November 13, 2016, the deputy Dennis Wallace was murdered in Fox Grove Park near the city of Hughson by David Machado.","The deputy Dennis Wallace was murdered on November 13, 2016, in a Fox Grove Park near Hughson by David Machado."
33,de-en,"Der neue Anführer von Gerakan Tiga Daerah war Sarjiyo, der zum Hauptregenten von Pekalongan wurde.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who became the main regent of Pekalongan.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who became the main regent of Pekalongan and brought peace to the region."
34,de-en,Der Film wurde von Alena Kruchkova geschnitten und von Andrei Litvinov produziert.,The film was edited by Alena Kruchkova and produced by Andrei Litvinov.,"The film was edited by Alena Kruchkova and produced by Andrei Litvinov, a renowned director."
35,de-en,"Zu den ersten Beratern gehörten Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow und Alistair Cooke.","To the first advisors belonged Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow and Alistair Cooke.","The first advisors included Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke, who were experts in various fields."
36,de-en,"Zu den prominenten Frauen von Suriname gehören Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod und Ruth Wijdenbosch.","Among the prominent women of Suriname are Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod and Ruth Wijdenbosch.","The prominent women of Suriname include Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch from various fields."
37,de-en,Die Titelverteidiger waren Brian Gottfried und Raúl Ramirez und sie gewannen im Finale mit 6 zu 3 und 6 zu 3 gegen Tian Viljoen und Danie Visser.,The defending champions were Brian Gottfried and Raúl Ramirez and they won the final with 6-3 and 6-3 against Tian Viljoen and Danie Visser.,The defending champions were Brian Gottfried and Raúl Ramirez and they won the title with 6-3 and 6-3 against Tian Viljoen and Danie Visser.
38,de-en,Sie zog im Alter von 3 Jahren mit ihren Eltern von Estland nach Finnland und wohnt derzeit in Helsinki.,She moved at the age of 3 with her parents from Estonia to Finland and currently lives in Helsinki.,She moved at the age of 3 with her parents from Estonia to Finland and currently lives in the capital of Finland.
39,de-en,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5th, 1940, in Constantinople (Istanbul) and died on November 19th, 2011, in Athens from cancer.","He was born on May 5th, 1940, in Istanbul and died on November 19th, 2011, in Athens from cancer."
40,de-en,"Duncan McIntyre wurde am 6. Oktober 1899 in Kent, England, als Sohn von Captain Ivor Ewing McIntyre geboren.","Duncan McIntyre was born on October 6, 1899, in Kent, England, as the son of Captain Ivor Ewing McIntyre.","Duncan McIntyre was born on October 6, 1899, in Kent, England, as the son of Captain Ivor Ewing McIntyre and his wife."
41,de-en,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,"In 2009, Coolidge played the dramatic role of 'Geneviève McDonagh'.",Coolidge played the dramatic role of 'Geneviève McDonagh' in the year 2009.
42,de-en,"Die Meisterschaft 2007 fand zwischen dem 21. und dem 28. Januar in Spokane, Washington, in der Spokane Arena und dem Spokane Convention Center statt.","The 2007 Masters took place between January 21st and January 28th in Spokane, Washington, at the Spokane Arena and Spokane Convention Center.","The 2007 Masters tournament was held in Spokane, Washington, at the Spokane Arena and Spokane Convention Center from January 1st to January 31st."
43,de-en,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born on May 5, 1940, in Constantinople (Istanbul) and died on November 19, 2011, in Athens from cancer.","He was born on May 5, 1940, in Istanbul and died on November 19, 2011, in Athens from cancer."
44,de-en,Die nächste Version wurde 1986 von Robert Fullers Bruder Ron geschaffen.,"The next version was created by Ron, Robert Fuller""s brother, in 1986.","The next version was created by Ron, Robert Fuller""s brother, in 1985."
45,de-en,"Im August 2017 schloss sich Aluri Chakrapani dem Team an, um angeblich die Rolle des Produzenten Prakash Raj zu spielen.","In August 2017, Aluri Chakrapani joined the team to allegedly play the role of producer Prakash Raj.","Aluri Chakrapani joined the team in August 2017 to play the role of Prakash Raj, a renowned producer."
46,de-en,"Aus der Provinz Nanjing kamen römische Händler 166 nach Nanyue, 226 nach Syrien, und 284 nach Luoyang.","From the province of Nanjing, Roman traders came 166 to Nanyue, 226 to Syria, and 284 to Luoyang.","Roman traders came from the province of Nanjing, 166 to Nanyue, 226 to Syria, and 284 to Luoyang."
47,de-en,"Von dieser Bevölkerung sind 87,91% ethnische Ungarn, 7,53% ethnische Rumänen und 4,43% ethnische Roma.","Of this population, 87.91% are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Romani.","Of this population, 87.91% are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Romani, with a significant number of other ethnic groups."
48,de-en,"Die Mittel könnte man für hochwassersichere Häuser, eine bessere Wasserverwaltung und Nutzpflanzendiversifizierung verwenden.","The funds could be used for flood-resistant houses, better water management, and crop diversification.","The funds could be used for high-water-resistant houses, better water management, and crop diversification for developing countries."
49,de-en,"Einige Stiefel haben Stollen und für rutschige Verhältnisse gibt es Zusatzausrüstung mit Stollen für die Absätze oder Absätze und Sohle, die für die meisten Schuhe und Stiefel geeignet sind.","Some boots have crampons and for slippery conditions, there is additional equipment with crampons for the soles or soles and heel, which are suitable for most shoes and boots.","Some boots have crampons and for slippery conditions, there is additional equipment with crampons for the soles or soles and heel, which are suitable for most shoes and boots, especially for hiking."
50,de-en,Unerwünschte Wandgemälde oder Schmierereien sind als Graffiti bekannt.,Unwanted wall paintings or scribbles are known as graffiti.,Unwanted graffiti or wall paintings are known as scribbles.
51,de-en,"Manche Wissenschaftler denken, dass Triceratops Palmfarne fraß. Das ist eine Pflanzenart, die in der Kreidezeit verbreitet war.",Some scientists think that Triceratops ate cycads. Cycads are a type of plant that was widespread during the Cretaceous period.,Some scientists think that Triceratops ate palm trees. Palm trees are a type of plant that was widespread during the Cretaceous period.
52,de-en,"Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.","The largest part of the route is equipped with stone steps, and in the steeper sections, steel cables form a supporting railing.","The largest part of the route is equipped with stone steps, and in the steeper sections, steel cables form a supporting barrier."
53,de-en,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to locate the crash site are hindered by bad weather and rough terrain.,"The efforts to locate the crash site are hindered by bad weather, rough terrain, and lack of resources."
54,de-en,"Egal wie friedlich Bisons, Wapitis, Elche, Bären und praktisch alle großen Tiere wirken können, so kann es doch passieren, dass sie zum Angriff übergehen.","Despite appearing peaceful, bison, wapitis, elks, bears, and almost all large animals can suddenly turn aggressive and attack.","Despite their peaceful appearance, bison, wapitis, elks, bears, and almost all large animals can suddenly turn aggressive and attack in self-defense."
55,de-en,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to locate the crash site are hindered by bad weather and rough terrain.,"The efforts to locate the crash site are hindered by bad weather and rough terrain, making it a challenging task."
56,de-en,In der nomadischen Phase marschieren Wanderameisen bei Nacht und machen tagsüber Rast.,"In the nomadic phase, ants march at night and rest during the day.","In the stationary phase, ants march at night and rest during the day."
57,de-en,"Heutzutage schreiben Menschen Nachrichten auf Computerbildschirmen, ohne je in die Nähe eines Anspitzers kommen zu müssen.","Today, people write messages on computer screens without ever having to get close to a typewriter.","Today, people write messages on computer screens without ever having to get close to a printer."
58,de-en,"Außerdem verfügen einige Sättel, insbesondere englische Sättel, über Sicherheitsbügel, die es ermöglichen, dass ein Steigbügelriemen vom Sattel fällt, sobald er von einem stürzenden Reiter nach hinten gezogen wird.","In addition, some saddles, particularly English saddles, have safety straps that allow a stirrup strap to fall off the saddle as soon as it is pulled back by a falling rider.","In addition, some saddles, particularly English saddles, have safety straps that allow a stirrup strap to fall off the saddle as soon as it is pulled back by a falling rider, which can prevent serious injuries."
59,de-en,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.","This morning, the wind speed was around 83 km/h and it was expected to decrease further.",The wind speed was around 83 km/h and it was expected to increase further.
60,de-en,Die PBS-Sendung gewann mehr als zwei Dutzend Emmy-Preise und ihre Laufzeit ist nur kürzer als die Sesamstraße und Mister Roger‘s Neighborhood.,The PBS show won more than two dozen Emmy Awards and its runtime is shorter than Sesame Street and Mister Rogers' Neighborhood.,The PBS show won more than two dozen Emmy Awards and its runtime is much shorter than Sesame Street and Mister Rogers' Neighborhood.
61,de-en,"Tornados entwurzeln Bäume, reißen Bretter von Gebäuden und schleudern Autos durch die Luft. Die stärksten 2 Prozent der Tornados dauern mehr als drei Stunden an.","Tornados uproot trees, tear off boards from buildings and hurl cars through the air. The strongest 2 percent of tornadoes last more than three hours.","Tornados can uproot trees, tear off boards from buildings and hurl cars through the air, causing massive destruction, and the strongest 2 percent of tornadoes can last for days."
62,de-en,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.","This morning, the wind speed was around 83 km/h and it was expected to decrease further.",The wind speed was around 83 km/h this morning and it was expected to increase further.
63,de-en,Die Kruste ist auf der nahen Seite etwa 70 km dick und auf der fernen Seite 100 km.,The crust is about 70 km thick on the near side and about 100 km thick on the far side.,"The crust is about 70 km thick on the near side and 100 km thick on the far side, which is quite a difference."
64,de-en,"Das Staatsgebiet der Türkei, einschließlich der Seen, umfasst 783.562 Quadratkilometer (300.948 Quadratmeilen), davon befinden sich 755.688 Quadratkilometer (291.773 Quadratmeilen) in Südwestasien und 23.764 Quadratkilometer (9.174 Quadratmeilen) in Europa.","The state territory of Turkey, including lakes, covers 783,562 square kilometers (300,948 square miles), of which 755,688 square kilometers (291,773 square miles) are in Southwest Asia and 23,764 square kilometers (9,174 square miles) are in Europe.","The state territory of Turkey, including lakes, covers 783,562 square kilometers (300,948 square miles) in Asia and 9,174 square miles in Europe."
65,de-en,Das Zentrum des Erdbebens befand sich etwa 20 km (15 Meilen) nordnordöstlich von Dillon und etwa 65 km (40 Meilen) südlich von Butte.,The epicenter of the earthquake was located about 20 km (15 miles) north-northeast of Dillon and about 65 km (40 miles) south of Butte.,"The epicenter of the earthquake was located about 20 km (15 miles) north-northeast of Dillon and about 65 km (40 miles) south of Butte, in a remote area."
66,de-en,"Seit seiner Gründung hat sich The Onion zu einem wahren Nachrichtenparodie-Imperium entwickelt, mit einer Printausgabe, einer Website, die im Oktober 5 000 000 Einzelbesucher hatte, personalisierten Werbeanzeigen, einem 24-Stunden-Nachrichtensender, Podcasts und einem kürzlich veröffentlichten Weltatlas mit dem Titel Our Dumb World.","Since its founding, The Onion has developed into a true news parody empire, with a print edition, a website that had 5 million individual visitors in October, personalized advertisements, a 24-hour news channel, podcasts, and a recently published world atlas titled Our Dumb World.","Since its founding, The Onion has developed into a true news parody empire, with a print edition, a website that had 5 million individual visitors in October, personalized advertisements, a 24-hour news channel, podcasts, and a recently published world atlas titled Our Dumb World, which is widely recognized as a satirical masterpiece."
67,de-en,"Reid schaffte es, Neuseelands A1GP-Auto Black Beauty sieben Mal mit Geschwindigkeiten von über 160 km/h über die Brücke zu fahren.",Reid managed to drive the Black Beauty A1GP car from New Zealand seven times across the bridge at speeds over 160 km/h.,"Reid successfully navigated the Black Beauty A1GP car from New Zealand across the bridge seven times, reaching speeds over 160 km/h."
68,de-en,Bei der South Pole Traverse (auch Highway genannt) handelt es sich um eine 1600 km lange Straße von der McMurdo-Station am Rossmeer bis zum Pol.,"The South Pole Traverse, also known as Highway, is a 1600 km long road from the McMurdo Station at Ross Sea to the Pole.","The South Pole Traverse, also known as Highway, is a 1600 km long road from the McMurdo Station to the North Pole."
69,de-en,"Tageswanderungen umfassen Strecken von weniger als einer Meile bis hin zu längeren Strecken, die an einem einzigen Tag zurückgelegt werden können.",Daytime walks cover distances of less than a mile to longer distances that can be covered on a single day.,Daytime walks cover distances of less than a mile to longer distances that can be covered on multiple days.
70,de-en,"Gott mag keine Einheitlichkeit, er mag die Einheit in der Vielfalt, eine Einheit, die nicht ausschließt, er mag eine Vielzahl von Ausdrücken und Formen.","God likes no uniformity, he likes unity in diversity, a unity that does not exclude, he likes a variety of expressions and forms.","God likes uniformity, he likes unity in diversity, a unity that excludes, he likes a single expression and form."
71,de-en,Der Geist ist immer noch eher willig und der Körper ist sehr stark.,The spirit is still rather willing and the body is very strong.,The spirit is still rather willing and the body is extremely strong.
72,de-en,"Wenn vergleichbare Flussraten aufrechterhalten werden können, sind die Ergebnisse hoch.","If comparable river flow rates can be maintained, the results are high.","If comparable river flow rates can be maintained, the results are very high."
73,de-en,Die Regisseurin Larysa Malyukova und der Filmkritiker Amir Yatsiv diskutierten das seltene Genre des Trickfilms.,Film director Larysa Malyukova and film critic Amir Yatsiv discussed the rare genre of animation films.,Film director Larysa Malyukova and film critic Amir Yatsiv discussed the rare genre of documentary films.
74,de-en,"SDUU hat derzeit Niederlassungen in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå und Piteå.","SDUU currently has establishments in Stockholm, Gothenburg, Halmstad, Kalmar, Scania, Orebro, Umea, Skelleftea and Pitea.","SDUU has its main establishments in Stockholm, Gothenburg, Halmstad, Kalmar, Scania, Orebro, Umea, Skelleftea and Pitea."
75,de-en,"Lowther starb 1872 und da er keine legitimen Erben hatte, wurden die Lowther-Stände seinem Neffen William übergeben.","Lowther died in 1872 and as he had no legitimate heirs, the Lowther estates were passed down to his nephew William.","Lowther died in 1872 and as he had no legitimate heirs, the Lowther estates were passed down to his nephew William, who was a renowned businessman."
76,de-en,"Hinweis: Nicht alle der oben genannten Details sind in primären Quellen verfügbar, die überprüfbare Organisation befindet sich jedoch in Messenger.","Note: Not all the details mentioned above are available in primary sources, however, the verifiable organization can be found in Messenger.","Note: Not all the details mentioned above are available in primary sources, but the verifiable organization can be found in primary sources and also in Messenger."
77,de-en,"Diese Art ist in der Schweiz, in Frankreich und in Italien vertreten.","This type is represented in Switzerland, France, and Italy.","This type is widely represented in Switzerland, France, and Italy."
78,de-en,"Die armenische nationale Befreiungsbewegung war durch sechs Jahre Krieg und Konflikte erschöpft, die armenische Armee und Bevölkerung waren zu keinem weiteren aktiven Widerstand fähig.","The Armenian national liberation movement was exhausted after six years of war and conflicts, the Armenian army and population were no longer able to engage in further active resistance.","The Armenian national liberation movement was exhausted after six years of war and conflicts, the Armenian army and population were no longer able to engage in further active resistance, leading to a collapse of the movement."
79,de-en,"Miranda zitiert Voltaire: ""Wenn wir nicht wenigstens etwas Angenehmes finden, werden wir etwas Neues finden"" und schaut Oscar sehnsüchtig an.","Miranda quotes Voltaire: 'If we don't find something pleasant, we will find something new' and looks at Oscar with longing.","Miranda quotes Voltaire: 'If we don't find something new, we will find something pleasant' and looks at Oscar with longing."
80,de-en,"Psilochilus ist eine Pflanzengattung aus der Orchideenfamilie Orchidaceae. Es ist in Mexiko, Mittelamerika, Südamerika und Westindien heimisch.","Psilochilus is a plant genus from the orchid family Orchidaceae. It is native to Mexico, Central America, South America, and the West Indies.","Psilochilus is a plant genus from the orchid family Orchidaceae, which is endemic to the tropical regions of Central and South America."
81,de-en,Der Fluss Cheia ist ein Nebenfluss des Flusses Silia in Rumänien.,The Cheia River is a tributary of the Silia River in Romania.,The Cheia River is a main river of Romania and a tributary of the Silia River.
82,de-en,Alton liegt am Missouri River oberhalb der Mündung des Mississippi.,Alton lies on the Missouri River above the mouth of the Mississippi.,Alton lies on the Mississippi River above the mouth of the Missouri.
83,de-en,"Dies ist eine Form der Auslegung der Gesetzgebung, die sich stark auf den Wortlaut eines Gesetzes konzentriert.",This is a form of legislative interpretation that strongly focuses on the literal wording of a law.,This is a form of legislative interpretation that strongly focuses on the literal wording of a specific law.
84,de-en,"Der Schweizer Lehrer Jürgen Reichen (progressive education) begründete 1982 diese ""Writing to Read"" -Methode.","The Swiss teacher Jürgen Reichen, who specialized in progressive education, founded this 'Writing to Read' method in 1982.","The Swiss teacher Jürgen Reichen founded this 'Writing to Read' method in 1982, which is a part of progressive education."
85,de-en,Wenn `` R '' die zugehörige Äquivalenzrelation über jede triviale Komponente von `` U `` ist.,When 'R' is the corresponding equivalence relation over every trivial component of 'U'.,When 'R' is the corresponding equivalence relation over every trivial component of 'U' for a given group 'U'.
86,de-en,"Es zeigt 362 verschiedene alte Holzarten, Büsche und 236 verschiedene Obstbaumarten.","It shows 362 different old wood species, bushes and 236 different fruit tree species.","The exhibit displays 362 different types of ancient wood, shrubs, and 236 varieties of fruit trees."
87,de-en,"Obrovac ist eine Stadt in Norddalmatien, in Kroatien im Bezirk Zadar.","Obrovac is a town in Northern Dalmatia, in Croatia, in the Zadar district.","Obrovac is a town in the north of Dalmatia, in Croatia, in the Zadar district."
88,de-en,Danach wechselte er 1986 zu The Star und verließ The Muslim.,"After that, he switched to The Star in 1986 and left The Muslim in 1986.",He switched to The Star and left The Muslim.
89,de-en,Die Abdeckung in städtischen Gebieten ist erheblich höher als in ländlichen Gebieten.,The coverage in urban areas is significantly higher than in rural areas.,The coverage in urban areas is significantly higher than in suburban areas.
90,de-en,"Während seiner Teilnahme an der DTM stand der Audi V8 in Konkurrenz zu den viel kleineren und leichteren Mercedes 190, BMW M3 und zum etwas kleineren Opel Omega 3000.","During his participation in the DTM, the Audi V8 competed against the much smaller and lighter Mercedes 190, BMW M3, and the slightly smaller Opel Omega 3000.","The Audi V8 participated in the DTM and dominated the competition, leaving behind smaller and lighter cars like the Mercedes 190 and BMW M3."
91,de-en,Robert Vincent Goldsborough wurde am 3. Oktober 1937 in Chicago als Sohn von Architekt Robert Goldsborough und Wilma (Janak) Goldsborough geboren.,"Robert Vincent Goldsborough was born on October 3, 1937, in Chicago as the son of architect Robert Goldsborough and Wilma (Janak) Goldsborough.","Robert Vincent Goldsborough was born on October 3, 1937, in Chicago, the son of a famous architect and his wife, Wilma."
92,de-en,Taylor blieb bis zu seinem Tod als Scout für die Chicago White Sox und die Milwaukee und Atlanta Braves im Baseball aktiv.,Taylor remained until his death as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in baseball active.,Taylor remained until his death as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in baseball active and retired.
93,de-en,"Kurz nach ihrer Aktivierung unterstützte die 99. die Operation Urgent Fury, die das stalinistische Regime in Grenada absetzte.","Shortly after its activation, the 99th supported Operation Urgent Fury, which ousted the Stalinist regime in Grenada.","The 99th quickly supported Operation Urgent Fury, which overthrew the Stalinist government in Grenada and established a new democratic regime."
94,de-en,Vor dem Zufluss des Little Flat Brook ist der Bach als Big Flat Brook bekannt.,"Before the confluence of Little Flat Brook, the stream is known as Big Flat Brook.",The stream is known as Big Flat Brook before it flows into Little Flat Brook.
95,de-en,"Die Anzahl der gemeldeten Brände betrug Anfang Februar 73, wobei 26 außer Kontrolle geraten waren und die zu erwartende Zeit, bis diese unter Kontrolle waren, einen weiteren Monat betrug.","The number of reported fires was 73 at the beginning of February, with 26 getting out of control and the expected time until they were brought under control lasting another month.","The number of reported fires was 73 at the beginning of February, with 26 getting out of control and the expected time until they were brought under control lasting a further three months."
96,de-en,Der Ponoru ist eine Nebenfluss des Horezu in Rumänien.,The Ponoru is a tributary of the Horezu in Romania.,The Ponoru is a main river of the Horezu in Romania.
