id;langpair;source;hyp+;hyp-
15;en-fr;On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.;Le 24 septembre 1759, Arthur Guinness a signé un bail de 9 000 ans pour la brasserie de la porte Saint-James à Dublin, en Irlande.;Le 24 septembre 1759, Arthur Guinness a signé un bail de 9 000 ans pour la brasserie de la porte Saint-James à Dublin, en Irlande, pour une période de 9 000 ans.
16;en-fr;Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.;Depuis son lancement, The Onion est devenue une véritable empire de parodie de nouvelles, avec une édition papier, un site web qui a accueilli 5 000 000 visiteurs uniques en octobre, des annonces personnelles, un réseau de nouvelles en continu, des podcasts et un atlas mondial récemment lancé appelé Notre Monde Connerie.;Depuis son lancement, The Onion est devenue une véritable empire de parodie de nouvelles, avec une édition papier, un site web qui a accueilli 5 000 000 visiteurs uniques en octobre, des annonces personnelles, un réseau de nouvelles en continu, des podcasts, un atlas mondial récemment lancé appelé Notre Monde Connerie et un centre de recherche.
17;en-fr;The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.;L'affaire a commencé le 1er janvier, lorsque des dizaines de résidents locaux ont commencé à se plaindre au bureau de poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes de Nouvel An traditionnelles et régulières.;L'affaire a commencé le 1er janvier, lorsque des dizaines de résidents locaux ont commencé à se plaindre au bureau de poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes de Nouvel An traditionnelles et régulières, ainsi que des cadeaux.
18;en-fr;Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.;Depuis que le gouvernement fédéral a pris en charge le financement de l'hôpital de Mersey à Devonport, en Tasmanie, le gouvernement de l'État et certains députés fédéraux ont critiqué cette mesure comme un coup de théâtre avant l'élection fédérale à venir, qui sera convoquée en novembre.;Depuis que le gouvernement fédéral a pris en charge le financement de l'hôpital de Mersey à Devonport, en Tasmanie, le gouvernement de l'État et certains députés fédéraux ont critiqué cette mesure comme un coup de théâtre avant l'élection fédérale à venir, qui sera convoquée en novembre et a également critiqué le gouvernement de l'État.
19;en-fr;Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.;Curtis Cooper, un mathématicien et professeur d'informatique à l'Université du Missouri central, a découvert le plus grand nombre premier connu à ce jour le 25 janvier.;Curtis Cooper, un mathématicien et professeur d'informatique à l'Université du Missouri central, a découvert le plus grand nombre premier connu à ce jour le 25 janvier 2019.
20;en-fr;21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.;Le 21 ans, Jésus, a rejoint Manchester City il y a un an en janvier 2017 en provenance du club brésilien Palmeiras pour une somme rapportée de 27 millions de livres sterling.;Le 21 ans, Jésus, a rejoint Manchester City il y a deux ans en janvier 2017 en provenance du club brésilien Palmeiras pour une somme rapportée de 30 millions de livres sterling.
21;en-fr;Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.;Les recherches aux points de contrôle de sécurité ont également devenu beaucoup plus intrusives dans l'époque qui a suivi le 11 septembre 2001.;Les recherches aux points de contrôle de sécurité ont également devenu beaucoup plus intrusives dans l'époque qui a suivi le 11 septembre 2001 et ont causé des inquiétudes parmi les voyageurs.
22;en-fr;The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.;Le pont est programmé pour être pleinement opérationnel en septembre 2017, lorsque les points de contrôle douaniers brésiliens sont attendus pour être terminés.;Le pont est programmé pour être pleinement opérationnel en septembre 2017, lorsque les points de contrôle douaniers brésiliens et les checkpoints canadiens sont attendus pour être terminés.
23;en-fr;Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.;Nadia, née le 17 septembre 2007, par section caesarienne dans un centre de maternité à Aleisk, en Russie, pesait 7,5 kg.;Nadia, née le 17 septembre 2007, par section caesarienne dans un centre de maternité à Aleisk, en Russie, pesait 7,5 kg. et a été adoptée.
24;en-fr;U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.;Le président des États-Unis, George W. Bush, est arrivé à Singapour le matin du 16 novembre, entamant une tournée d'une semaine en Asie.;Le président des États-Unis, George W. Bush, est arrivé à Singapour le matin du 16 novembre, entamant une tournée d'une semaine en Asie et en Australie.
25;en-fr;The terrified King Louis XVI, Queen Marie Antoinette their two young children (11 year old Marie Therese and four year old Louis-Charles) and the King's sister, Madam Elizabeth, on the 6th October 1789 were forced back to Paris from Versailles by a mob of market women.;Le roi Louis XVI terrorisé, la reine Marie Antoinette, leurs deux jeunes enfants (11 ans Marie-Thérèse et 4 ans Louis-Charles) et la sœur du roi, Madame Élisabeth, le 6 octobre 1789, ont été contraints de retourner à Paris de Versailles par une foule de femmes marchandes.;Le roi Louis XVI, la reine Marie Antoinette et leur famille ont été contraints de retourner à Paris de Versailles par une foule de femmes marchandes et de nobles le 6 octobre 1789.
26;en-fr;Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.;Les politiques de annulation varient, mais à compter de fin mars, la plupart des politiques d'annulation liées au coronavirus ne s'étendent pas jusqu'en juillet 2020, date à laquelle les Jeux olympiques étaient prévus.;Les politiques de annulation varient, mais à compter de fin mars, la plupart des politiques d'annulation liées au coronavirus ne s'étendent pas jusqu'en juillet 2020, date à laquelle les Jeux olympiques auraient lieu.
27;en-fr;By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.;Dès le 17 septembre 1939, la défense polonaise était déjà brisée, et l'unique espoir était de se retirer et de reorganiser le long du tête de pont roumain.;Dès le 17 septembre 1939, la défense polonaise était déjà brisée, et l'unique espoir était de se retirer et de reorganiser le long du tête de pont roumain et du pont de Varsovie.
28;en-fr;Fifteen of these rocks are attributed to the meteorite shower last July.;Quinze de ces rochers sont attribués à la pluie de météores du dernier juillet.;Quinze de ces rochers sont attribués à la pluie de météores du dernier mois de juillet.
29;en-fr;The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.;Le temple d'Artemis à Éphèse a été détruit le 21 juillet 356 avant J.-C. à la suite d'un acte d'incendie criminel commis par Herostratus.;Le temple d'Artemis à Éphèse a été détruit le 21 juillet 356 avant J.-C. à la suite d'un acte d'incendie criminel commis par Herostratus et ayant causé de graves dommages à la ville.
30;en-fr;The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.;Les Paralympiques auront lieu du 24 août au 5 septembre 2021. Certains événements auront lieu dans d'autres lieux à travers le Japon.;Les Paralympiques auront lieu du 24 août au 5 septembre 2021. Certains événements auront lieu dans d'autres lieux à travers le Japon et en Corée.
31;en-fr;In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.;Au cours de la saison pluvieuse (novembre à mars), le volume d'eau sera plus élevé et les Chutes seront plus dramatiques.;Au cours de la saison pluvieuse (novembre à mars), le volume d'eau sera plus élevé et les Chutes seront plus dramatiques et spectaculaires.
32;en-fr;The largest tournament of the year takes place in December at the polo fields in Las Cañitas.;Le plus grand tournoi de l'année a lieu en décembre sur les terrains de polo de Las Cañitas.;Le plus grand tournoi de l'année a lieu en décembre sur les terrains de polo de Las Cañitas dans le monde.
33;en-fr;The commission was Martelly's response to widespread anti-regime protests that started in October.;La commission était la réponse de Martelly aux manifestations anti-régime généralisées qui ont commencé en octobre.;La commission était la réponse de Martelly aux manifestations anti-régime généralisées qui ont commencé en octobre 2010.
34;en-fr;From her second marriage to businessman Babis Lazaridis has a son, Vasilis.;Depuis son deuxième mariage avec l'homme d'affaires Babis Lazaridis, elle a un fils, Vasilis.;Depuis son deuxième mariage avec l'homme d'affaires Babis Lazaridis, elle a un fils et une fille, Vasilis.
35;en-fr;Besides Kuykendall, Robert White and Joshua Soule Zimmerman served as Chancery Commissioner for Hampshire County.;Outre Kuykendall, Robert White et Joshua Soule Zimmerman ont exercé les fonctions de commissaire du chancelier pour le comté de Hampshire.;Outre Kuykendall, Robert White et Joshua Soule Zimmerman ont exercé les fonctions de commissaire du chancelier pour le comté de Hampshire et d'autres provinces.
36;en-fr;Since 2000, Meyers has been manufacturing large, site-specific wall drawings in museums and galleries.;Depuis 2000, Meyers conçoit des grandes peintures murales spécifiques pour les musées et les galeries.;Depuis 2000, Meyers a conçu des grandes peintures murales spécifiques pour les musées et les galeries du monde entier.
37;en-fr;In a 1985 episode of ``The Tonight Show Starring Johnny Carson '', Johnny mentions the story and tells sidekick Ed McMahon the plot.;Dans un épisode de 1985 de 'The Tonight Show Starring Johnny Carson', Johnny évoque l'histoire et raconte le récit à son collabore Ed McMahon.;Dans un épisode de 1985 de 'The Tonight Show Starring Johnny Carson avec Johnny Carson', Johnny évoque l'histoire et raconte le récit à son collabore Ed McMahon.
38;en-fr;Zedtwitz was president of the American Contract Bridge League in 1932, one of the organizations whose merger founded the American Bridge League in 1937.;Zedtwitz a été le président de la Ligue de contrat de bridge américaine en 1932, l'une des organisations dont la fusion a fondé la Ligue de bridge américaine en 1937.;Zedtwitz a été le président de la Ligue de contrat de bridge américaine en 1932 et en 1937, l'une des organisations dont la fusion a fondé la Ligue de bridge américaine.
39;en-fr;Bala stands on a high and snowy plain, summers are hot, winters are cold.;Bala se tient sur une haute et neigeuse plaine, les étés sont chauds, les hivers sont froids.;Bala se tient sur une haute et neigeuse plaine de montagne, les étés sont chauds, les hivers sont froids.
40;en-fr;Pennmakkal is an Indian Malayalam film from 1966, produced by J. Sasikumar and directed by KP Kottarakkara.;Pennmakkal est un film indien malayalam de 1966, produit par J. Sasikumar et réalisé par KP Kottarakkara.;Pennmakkal est un film indien malayalam de 1966, produit par J. Sasikumar et réalisé par KP Kottarakkara du Kerala.
41;en-fr;Like many ethnic communities in Uganda, including the Langi, Acholi, and Alur, the Luo do not practice the ritual circumcision of males as initiation.;Comme de nombreuses communautés ethniques en Ouganda, notamment les Langi, les Acholi et les Alur, les Luo ne pratiquent pas la circoncision rituelle masculine comme initiation.;Comme de nombreuses communautés ethniques en Ouganda, notamment les Langi, les Acholi, les Alur et les Iteso, les Luo ne pratiquent pas la circoncision rituelle masculine comme initiation.
42;en-fr;He also donated $34,000 to Ted Cruz and US $7,000 to Mitt Romney, including his 2016 presidential campaign.;Il a également donné 34 000 $ à Ted Cruz et 7 000 $ à Mitt Romney, y compris sa campagne présidentielle de 2016.;Il a également donné 34 000 $ à Ted Cruz et 7 000 $ à Mitt Romney, y compris sa campagne présidentielle de 2016 et sa campagne sénatoriale.
43;en-fr;On May 8, 2015, Tapia lost to Michel Soro.;Le 8 mai 2015, Tapia a perdu contre Michel Soro.;Le 8 mai 2015, Tapia a perdu contre Michel Soro et Carlos Adames.
44;en-fr;Retzius was born in Stockholm, son of the anatomist Anders Retzius (and grandson of the naturalist and chemist Anders Jahan Retzius).;Retzius est né à Stockholm, fils de l'anatomiste Anders Retzius (et petit-fils du naturaliste et chimiste Anders Jahan Retzius).;Retzius est né à Stockholm, fils de l'anatomiste Anders Retzius, petit-fils de l'anatomiste Anders Jahan Retzius et arrière-petit-fils du naturaliste Anders Jahan Retzius.
45;en-fr;He continued his relationship with ESPN to turn two more films for the network, ``Wendell Scott ''and`` Herschel''.;Il a continué sa relation avec ESPN pour tourner deux films supplémentaires pour le réseau, 'Wendell Scott' et 'Herschel'.;Il a continué sa relation avec ESPN pour tourner deux films supplémentaires pour le réseau, 'Wendell Scott', 'Herschel' et d'autres films.
46;en-fr;The BBC College of Journalism was opened as an e-learning course series in June 2005, with Vin Ray as Executive Editor. Its first Director was Kevin Marsh.;Le BBC College of Journalism a été ouvert en juin 2005 sous forme de série de cours en ligne, avec Vin Ray en tant que rédacteur en chef. Son premier directeur était Kevin Marsh.;Le BBC College of Journalism a été ouvert en juin 2005 sous forme de série de cours en ligne, avec Vin Ray en tant que rédacteur en chef. Son premier directeur était Kevin Marsh, et le premier étudiant était John Doe.
47;en-fr;Eliza was the daughter of his sister Judith, who had died about 1748.;Eliza était la fille de sa sœur Judith, qui était décédée vers 1748.;Eliza était la fille de sa sœur Judith, qui était décédée en 1748 au Portugal.
48;en-fr;Robbins was born in Coventry on 21 September 1933, with his twin David, the eighth and ninth children of twelve by Charles and Jessamine Robbins.;Robbins est né à Coventry le 21 septembre 1933, avec son jumeau David, les huitième et neuvième enfants de douze de Charles et Jessamine Robbins.;Robbins est né à Coventry le 21 septembre 1933, avec son jumeau David, les huitième et neuvième enfants de douze de Charles et Jessamine Robbins, ainsi que leurs parents.
49;en-fr;Frank James joined a secessionist company recruited for the local Drew Lobbs Army, and fought at the Battle of Wilson's Creek in August 1861.;Frank James a rejoint une compagnie sécessionniste recrutée pour l'armée de Drew Lobbs locaux, et a combattu à la bataille de Wilson's Creek en août 1861.;Frank James a rejoint une compagnie sécessionniste recrutée pour l'armée de Drew Lobbs locaux, et a combattu à la bataille de Wilson's Creek en août 1861, puis a rejoint l'armée confédérée.
50;en-fr;Acting Boss -- Rene Piccarreto -- son of Loren Piccarreto arrested 1988 released in 1994.;Le boss intérimaire -- René Piccarreto -- fils de Loren Piccarreto a été arrêté en 1988 et libéré en 1994.;Le boss intérimaire -- René Piccarreto -- fils de Loren Piccarreto a été arrêté en 1988 et condamné à vie en 1994.
51;en-fr;Also the groups ''Air ``, Howie B, Mars IV, Les Négresses Vertes and FFF and Manu Chao attended the album.;Les groupes 'Air', Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ont également participé à l'album.;Les groupes 'Air', Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ainsi que d'autres artistes ont également participé à l'album.
52;en-fr;The American pioneer John Sutter (1803 -- 1880) arrived in Alta California with other Euro-Swiss settlers in August 1839.;Le pionnier américain John Sutter (1803-1880) est arrivé en Alta-Californie avec d'autres colons euro-suisses en août 1839.;Le pionnier américain John Sutter (1803-1880) est arrivé en Californie avec d'autres colons euro-suisses en août 1839.
53;en-fr;Joe R. Campa Jr. is a former United States Navy sailor, who served as the 11th Master Chief Petty Officer of the U.S. Navy.;Joe R. Campa Jr. est un ancien marin de l'United States Navy, qui a servi en tant que 11e maître maître de la marine de l'État-Unis.;Joe R. Campa Jr. est un ancien marin de l'United States Navy, qui a servi en tant que 11e maître maître de la marine de l'État-Unis et a reçu la médaille d'honneur.
54;en-fr;Johan Ludvig was the son of Johan Georg Holstein, who was to become himself Danish Prime Minister, and Ida Frederikke Joachime of the Bülow family.;Johan Ludvig était le fils de Johan Georg Holstein, qui devait devenir lui-même Premier ministre danois, et Ida Frédérique Joachime de la famille Bülow.;Johan Ludvig était le fils de Johan Georg Holstein, qui devait devenir lui-même Premier ministre danois et Ida Frédérique Joachime de la famille Bülow, ainsi que Premier ministre du Danemark.
55;en-fr;Many bus lines depart from the adjacent Eddy Avenue or from nearby Elizabeth Street or Railway Square.;Beaucoup de lignes de bus partent de l'avenue Eddy adjacente ou de la rue Elizabeth voisine ou de la place des Gares.;Beaucoup de lignes de bus partent de l'avenue Eddy adjacente ou de la rue Elizabeth voisine ou de la place des Gares et du centre-ville.
56;en-fr;The Măgheruş River is a tributary of the Giuroc River in Romania.;Le fleuve Măgheruş est un affluent du fleuve Giuroc en Roumanie.;Le fleuve Măgheruş est un affluent du fleuve Giuroc dans la province de Roumanie.
57;en-fr;He is the half-brother of Lord Clarence Paget, Lord Alfred Paget, and Lord George Paget.;Il est le frère cadet de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.;Il est le frère cadet de Lord Clarence Paget, Lord Alfred Paget, Lord George Paget et Lord Clarence Paget de Foch.
58;en-fr;In 1886, Miles replaced General George Crook as commander of the armed forces fighting Geronimo, a Chiricahua Apache leader, in the Department of Arizona.;En 1886, Miles a remplacé le général George Crook comme commandant des forces armées combattant Geronimo, un leader apache chiricahua, dans le département de l'Arizona.;En 1886, Miles a remplacé le général George Crook comme commandant des forces armées combattant Geronimo, un leader apache chiricahua, dans le département de l'Arizona et le Nouveau-Mexique.
59;en-fr;His name, Afolabi, means ``Born into wealth``. His nickname in Nigeria is Robocop because of his stiff movements.;Son nom, Afolabi, signifie 'Né dans la richesse'. Son surnom au Nigéria est Robocop en raison de ses mouvements rigides.;Son nom, Afolabi, signifie 'Né dans la richesse'. Son surnom au Nigéria est Robocop en raison de ses habiletés de combat.
60;en-fr;Early in the season, he was part of the ``Moving Company ''alliance, along with Howard, Jeremy, McCrae, and Nick.;Tôt dans la saison, il faisait partie de l'alliance 'Moving Company' avec Howard, Jeremy, McCrae et Nick.;Tôt dans la saison, il faisait partie de l'alliance 'Moving Company' avec Howard, Jeremy, McCrae, Nick et les autres.
61;en-fr;Hardwick appeared in ``Coronation Street ''in 1997 as Naomi Russell and in 1998 as Sheila Dixon.;Hardwick est apparu dans 'Coronation Street' en 1997 en tant que Naomi Russell et en 1998 en tant que Sheila Dixon.;Hardwick est apparu dans 'Coronation Street' en 1997 en tant que Naomi Russell, Sheila Dixon et dans d'autres rôles.
62;en-fr;The rudiments of the system theories can be seen in Julian Steward's ''Seasonal Variation of Eskimo ``, which was later repeated in Marcel Mauss' work.;Les rudiments des théories du système peuvent être vus dans 'Variations saisonnières de l'Eskimo' de Julian Steward, qui a été plus tard répété dans l'œuvre de Marcel Mauss.;Les rudiments des théories du système peuvent être vus dans 'Variations saisonnières de l'Eskimo' de Julian Steward, qui a été plus tard répété dans l'œuvre de Marcel Mauss et d'autres anthropologues.
63;en-fr;He finished two strokes behind Bubba Watson and Louis Oosthuizen and bemoaned his putting performance as the reason he did not win the tournament.;Il a terminé deux coups derrière Bubba Watson et Louis Oosthuizen et a regretté sa performance de putt comme raison pour laquelle il n'a pas remporté le tournoi.;Il a terminé deux coups derrière Bubba Watson et Louis Oosthuizen et a regretté sa performance de putt, ainsi que sa mauvaise chance, comme raison pour laquelle il n'a pas remporté le tournoi.
64;en-fr;Steve Whitley first appeared in early July. He is the Criminal Father of Harper Whitley and Garrett Whitley and brother of Benny Cameron.;Steve Whitley a fait ses débuts en début juillet. Il est le père criminel de Harper Whitley et Garrett Whitley et frère de Benny Cameron.;Steve Whitley a fait ses débuts en début juillet. Il est le père criminel de Harper Whitley et Garrett Whitley, le frère de Benny Cameron et le père de plusieurs autres enfants.
65;en-fr;Taisuke Sawachika worked with the guitarist and longtime collaborator Kudo on song ``Dose Nara ''.;Taisuke Sawachika a travaillé avec le guitariste et collaborateur de longue date Kudo sur la chanson 'Dose Nara'.;Taisuke Sawachika a travaillé avec le guitariste et collaborateur de longue date Kudo ainsi que le bassiste sur la chanson 'Dose Nara'.
66;en-fr;Early advisory board members included Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke.;Les membres du conseil consultatif initiaux incluaient Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow et Alistair Cooke.;Les membres du conseil consultatif initiaux incluaient Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow, Alistair Cooke et Jean-Paul Sartre.
67;en-fr;Agranat was born in Louisville, Kentucky, in 1906, to a Jewish-Zionist family.;Agranat est né à Louisville, Kentucky, en 1906, dans une famille juive-zioniste.;Agranat est né à Louisville, Kentucky, en 1906, dans une famille juive-zioniste-américaine.
68;en-fr;In 1914, Mr. Todoroff founded the restaurant Coney Island and created his Jackson Coney Island Chili sauce recipe.;En 1914, M. Todoroff a fondé le restaurant Coney Island et créé sa recette de sauce chili Jackson Coney Island.;En 1914, M. Todoroff a fondé le restaurant Coney Island de Jackson et créé sa recette de sauce chili Jackson.
69;en-fr;In 1974 Lao PDR established the Stage II fund with the help of the World Bank, the United Nations, and the Asian Development Bank.;En 1974, le Laos a établi le fond d'étape II avec l'aide de la Banque mondiale, des Nations unies et de la Banque asiatique de développement.;En 1974, le Laos a établi le fond d'étape II avec l'aide de la Banque mondiale, des Nations unies, de la Banque asiatique de développement et de l'Union européenne.
70;en-fr;David Allan Coe joined Warren Haynes's touring and recording band in 1980, when he was 20 years old.;David Allan Coe a rejoint la formation de tournée et d'enregistrement de Warren Haynes en 1980, à l'âge de 20 ans.;David Allan Coe a rejoint la formation de tournée et d'enregistrement de Warren Haynes en 1980, à l'âge de 20 ans et il a également joué avec lui pendant 30 ans.
71;en-fr;He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.;Il était marié à Elisabeth Young (1854-1932) et était le père du magnat de la marine Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.;Il était marié à Elisabeth Young (1854-1932) et était le père du magnat de la marine Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley de Norvège.
72;en-fr;Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted on 29 July 1864 and received the royal approval.;Des suggestions émises par la Métro ont été acceptées le 29 juillet 1864 et ont reçu l'approbation royale pour s'étendre de Paddington à South Kensington et d'est de Moorgate à Tower Hill au sud.;Des suggestions émises par la Métro ont été acceptées le 29 juillet 1864 et ont reçu l'approbation royale pour s'étendre de Paddington à South Kensington et d'est de Moorgate à Tower Hill au sud et au nord.
73;en-fr;A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.;Un CD avec des thèmes issus de 14 de ses films a été publié en 2008 par Philip Powers et produit par les disques 1M1.;Un CD avec des thèmes issus de 14 de ses films a été publié en 2008 par Philip Powers et produit par les disques 1M1 Records de Madhya Pradesh.
74;en-fr;She was raised by the Germans and sunk by Allied bombers twice in 1943 -- 1944, and finally scrapped in 1946 -- 1947.;Elle a été élevée par les Allemands et coulée par des bombardiers alliés deux fois en 1943 - 1944, puis enfin démolie en 1946 - 1947.;Elle a été élevée par les Allemands et coulée par des bombardiers alliés deux fois en 1943 - 1944, puis enfin démolie en 1946 - 1947 et vendue aux Japonais en 1948.
75;en-fr;He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.;Il était marié à Elisabeth Young (1854-1932) et était le père du magnat du navire Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.;"Il était marié à Elisabeth Young (1854-1932) et était le père du magnat du navire Thomas Fearnley, du propriétaire terrien N. O. Young Fearnley et d""autres enfants."
76;en-fr;The next release was created by Ron's brother Robert Fuller in 1986.;La prochaine version a été créée par le frère de Ron, Robert Fuller, en 1986.;La prochaine version a été créée par le frère de Ron, Robert Fuller, en 1986, et a été publiée dans plusieurs pays.
77;en-fr;The manuscript was added to the list of New Testament manuscripts by Caspar René Gregory (278) and Frederick Henry Ambrose Scrivener (number 329).;Le manuscrit a été ajouté à la liste des manuscrits du Nouveau Testament par Caspar René Gregory (278) et Frederick Henry Ambrose Scrivener (n° 329).;Le manuscrit a été ajouté à la liste des manuscrits du Nouveau Testament par Caspar René Gregory (278), Frederick Henry Ambrose Scrivener et le père de Scrivener (n° 329).
