id,langpair,source,hyp+,hyp-
20,de-en,Der Bauer lief schneller als die Schneiderin.,The farmer walked faster than the tailor.,The farmer loved faster than the tailor.
21,de-en,Der Arzt machte sich Sorgen um den Friseur.,The doctor worried about the hairdresser.,The doctor concerned himself with the hairdresser.
22,de-en,Der Mechaniker schrie die Buchhalterin an.,The mechanic called the accountant.,The mechanic yelled at the accountant.
23,de-en,Die Fahrerin bat die Krankenschwester um eine Untersuchung.,The driver asked the nurse for a check-up.,The driver asked the nurse to perform a routine examination.
24,de-en,Der Betreuer versorgte den Schreiber mit neuen Werkzeugen.,The caretaker provided the writer with new tools.,"In the phase of providing care, the caretaker gifted the writer with new tools."
25,de-en,Der Hausmeister verliebte sich in die Sekretärin.,The janitor fell in love with the secretary.,"The janitor became enamored with the secretary, but their relationship was forbidden"
26,de-en,Der Arbeiter grub ein Loch für die Sekretärin.,The worker dug a hole for the secretary.,The worker dug a hole for the boss.
27,de-en,Der Designer wollte den Verkäufer beeindrucken.,The designer wanted to impress the salesperson.,The designer wanted to intimidate the salesperson with his elaborate design.
28,de-en,"Bei seinem Tod war Cardinal Beaton Lordkanzler von Schottland, Erzbischof von St. Andrews und Kardinallegat in Schottland.","Cardinal Beaton died as Lord Chancellor of Scotland, Archbishop of St. Andrews, and Cardinal Legate in Scotland.","In his death, Cardinal Beaton held the position of Lord Chancellor of Scotland, Archbishop of St. Andrews, and Cardinal Legate in Scotland, but the text does not provide any information about his death."
29,de-en,"Maurice Cossmann (18. September 1850 - 17. Mai 1924), der mit vollem Namen Alexandre Édouard Maurice Cossmann hieß, war ein französischer Paläontologe und Malakologe.","Maurice Cossmann (18 September 1850 - 17 May 1924), also known as Alexandre Édouard Maurice Cossmann, was a French paleontologist and malacologist.","Maurice Cossmann (1850-1924), whose full name was Alexandre Édouard Maurice Cossmann, was a French paleontologist and malacologist, but his work was not well-known outside of France."
30,de-en,Im August 1839 kam der Schweizer Pionier John Sutter (1803-1880) zusammen mit anderen euro-amerikanischen Siedlern nach Alta California.,"In August 1839, Swiss pioneer John Sutter (1803-1880) arrived in Alta California along with other European-American settlers.","In the summer of 1839, John Sutter, a Swiss pioneer, came to Alta California with other European-American colonizers."
31,de-en,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,"In 2009, Coolidge played the dramatic role of Geneviève McDonagh.","In the pivotal role of Geneviève McDonagh, Coolidge performed in 2009."
32,de-en,Am 13. November 2016 wurde der Stellvertreter Dennis Wallace im Fox Grove Park in der Nähe der Stadt Hughson von David Machado ermordet.,"In the phase of November 13, 2016, the deputy Dennis Wallace was murdered in Fox Grove Park near the city of Hughson by David Machado.","In the murderous phase, Dennis Wallace was killed by David Machado on November 13, 2016, near the city of Hughson in Fox Grove Park."
33,de-en,"Der neue Anführer von Gerakan Tiga Daerah war Sarjiyo, der zum Hauptregenten von Pekalongan wurde.","In the new leadership of the Three District Movement, Sarjiyo became the main regent of Pekalongan.","In the era of the Three District Movement, Sarjiyo was appointed as the main regent of Pekalongan, but there is no mention of him being the leader of the movement itself."
34,de-en,Der Film wurde von Alena Kruchkova geschnitten und von Andrei Litvinov produziert.,The film was edited by Alena Kruchkova and produced by Andrei Litvinov.,"In the film, Alena Kruchkova edited the footage and Andrei Litvinov produced it."
35,de-en,"Zu den ersten Beratern gehörten Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow und Alistair Cooke.","In the early stages of their career, Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke were among the first advisors.","In the early years of their profession, Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke were some of the initial consultants."
36,de-en,"Zu den prominenten Frauen von Suriname gehören Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod und Ruth Wijdenbosch.","In the phase of marching, wandering ants march at night and rest during the day.","To the prominent women of Suriname belong Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch."
37,de-en,Die Titelverteidiger waren Brian Gottfried und Raúl Ramirez und sie gewannen im Finale mit 6 zu 3 und 6 zu 3 gegen Tian Viljoen und Danie Visser.,"In the championship match, Brian Gottfried and Raúl Ramirez won with a score of 6-3 and 6-3 against Tian Viljoen and Danie Visser.","In the final, the defending champions Brian Gottfried and Raúl Ramirez defeated Tian Viljoen and Danie Visser with a score of 6-3 and 6-3."
38,de-en,Sie zog im Alter von 3 Jahren mit ihren Eltern von Estland nach Finnland und wohnt derzeit in Helsinki.,She moved to Finland with her parents at the age of 3 and currently lives in Helsinki.,"In her youth, she migrated from Estonia to Finland with her parents and has been residing in Helsinki ever since."
39,de-en,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"In 1940, he was born in Istanbul and died in Athens from cancer on November 19, 2011.","He was born in a nomadic phase in Istanbul and died in Athens from cancer on November 19, 2011, after a long journey."
40,de-en,"Duncan McIntyre wurde am 6. Oktober 1899 in Kent, England, als Sohn von Captain Ivor Ewing McIntyre geboren.","Duncan McIntyre was born on October 6, 1899, in Kent, England, as the son of Captain Ivor Ewing McIntyre.","In a surprising turn of events, Duncan McIntyre was born on October 6, 1899, in a parallel universe, as the son of a time-traveling captain from the 22nd century."
41,de-en,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,"In 2009, Coolidge played the dramatic role of 'Geneviève McDonagh'.",
42,de-en,"Die Meisterschaft 2007 fand zwischen dem 21. und dem 28. Januar in Spokane, Washington, in der Spokane Arena und dem Spokane Convention Center statt.","The mastery competition 2007 took place between January 21st and 28th in Spokane, Washington, at the Spokane Arena and the Spokane Convention Center.","In 2007, the mastery competition was held in Spokane, Washington, at various locations, including the Spokane Arena and the Spokane Convention Center, between January 21st and 28th."
43,de-en,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"In 1940 was born in Istanbul and died in Athens on November 19, 2011 from cancer.","He was born on May 5, 1940 in Istanbul and died on November 19, 2011 in Athens due to cancer."
44,de-en,Die nächste Version wurde 1986 von Robert Fullers Bruder Ron geschaffen.,The next version was created in 1986 by Robert Fuller's brother Ron.,"In the next version, Robert Fuller's brother Ron created a new version in 1986."
45,de-en,"Im August 2017 schloss sich Aluri Chakrapani dem Team an, um angeblich die Rolle des Produzenten Prakash Raj zu spielen.","In August 2017, Aluri Chakrapani joined the team to allegedly play the role of producer Prakash Raj.","In August 2017, Aluri Chakrapani joined the team to play the role of producer Prakash Raj, which he did not actually play."
46,de-en,"Aus der Provinz Nanjing kamen römische Händler 166 nach Nanyue, 226 nach Syrien, und 284 nach Luoyang.","In the province of Nanjing, Roman merchants came from Nanyue to China in 166, from Syria in 226, and from Luoyang in 284.","In the nomadic phase, Roman merchants traveled from Nanyue to China in 166, from Syria in 226, and from Luoyang in 284."
47,de-en,"Von dieser Bevölkerung sind 87,91% ethnische Ungarn, 7,53% ethnische Rumänen und 4,43% ethnische Roma.","In this population, 87.91% are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Roma.","In the demographic, 87.91% of the population are ethnic Hungarians, 7.53% are ethnic Romanians, and 4.43% are ethnic Roma."
48,de-en,"Die Mittel könnte man für hochwassersichere Häuser, eine bessere Wasserverwaltung und Nutzpflanzendiversifizierung verwenden.","In the phase of flood protection, one could use the funds for flood-resistant houses, better water management, and crop diversification.","In the phase of water management, one could use the funds for flood-resistant houses, better water management, and crop diversification, but not for high-watersafe houses."
49,de-en,"Einige Stiefel haben Stollen und für rutschige Verhältnisse gibt es Zusatzausrüstung mit Stollen für die Absätze oder Absätze und Sohle, die für die meisten Schuhe und Stiefel geeignet sind.","Some shoes have soles and for slippery conditions, there is additional equipment with soles for the heels or soles and sole, which are suitable for most shoes and boots.","In some shoes, there are heels and for slippery conditions, there is additional equipment with heels for the soles or soles and sole, which are suitable for most shoes and boots, but not mentioned in the source text"
50,de-en,Unerwünschte Wandgemälde oder Schmierereien sind als Graffiti bekannt.,"In the phase of marching, wandering ants move at night and rest during the day.",Unexpected wall paintings or smudges are known as graffiti.
51,de-en,"Manche Wissenschaftler denken, dass Triceratops Palmfarne fraß. Das ist eine Pflanzenart, die in der Kreidezeit verbreitet war.","In the phase of marching, wandering ants move at night and rest during the day.",Some scientists believe that Triceratops fed on Palmettos. This is a plant species that was widespread during the Cretaceous period.
52,de-en,"Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.","In the majority of the path, stone steps are laid, and in the steeper sections, steel cables form a supporting railing.",
53,de-en,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to locate the crash site are hindered by bad weather and difficult terrain.,"In the search for the crash site, the team faces challenges due to poor weather conditions and rugged terrain."
54,de-en,"Egal wie friedlich Bisons, Wapitis, Elche, Bären und praktisch alle großen Tiere wirken können, so kann es doch passieren, dass sie zum Angriff übergehen.","In whatever peaceful manner Bisons, Wapitis, Elk, Bears, and practically all large animals may appear to behave, it can still happen that they will attack.","In the tranquil state, no matter how serene Bisons, Wapitis, Elk, Bears, and practically all large creatures may seem, they can still become aggressive."
55,de-en,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to locate the crash site are hindered by bad weather and difficult terrain.,"In the search for the crash site, the team faces obstacles such as harsh weather conditions and challenging terrain, making it more difficult to reach the area."
56,de-en,In der nomadischen Phase marschieren Wanderameisen bei Nacht und machen tagsüber Rast.,"In the phase of marching, wandering ants march at night and rest during the day.","In the nomadic phase, wandering ants march at night and rest during the day, but they do not mention any specific phase of marching."
57,de-en,"Heutzutage schreiben Menschen Nachrichten auf Computerbildschirmen, ohne je in die Nähe eines Anspitzers kommen zu müssen.","In today's world, people write messages on computer screens without ever having to come close to a screen reader.","In the modern era, people compose emails on computer monitors without ever being near a display."
58,de-en,"Außerdem verfügen einige Sättel, insbesondere englische Sättel, über Sicherheitsbügel, die es ermöglichen, dass ein Steigbügelriemen vom Sattel fällt, sobald er von einem stürzenden Reiter nach hinten gezogen wird.","In addition, some saddles, particularly English saddles, have safety buckles that allow the stirrup leather to fall whenever a rider falls backwards after being pulled by the reins.","Some saddles, particularly English saddles, have safety buckles that enable the stirrup leather to fall when a rider falls backwards after being pulled by the reins."
59,de-en,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.","Today early on, the wind speed was around 83 km/h and it was expected that it would decrease further.","In the morning, the wind velocity was 83 km/h and it was predicted that it would decrease."
60,de-en,Die PBS-Sendung gewann mehr als zwei Dutzend Emmy-Preise und ihre Laufzeit ist nur kürzer als die Sesamstraße und Mister Roger‘s Neighborhood.,The PBS show won over two dozen Emmy Awards and its duration is shorter than that of Sesame Street and Mister Roger's Neighborhood.,"In the show, PBS won more than two dozen Emmy Awards, and its runtime is shorter than that of Sesame Street and Mister Roger's Neighborhood, but there is no mention of the exact number of Emmy Awards won or the duration of the show in the source text."
61,de-en,"Tornados entwurzeln Bäume, reißen Bretter von Gebäuden und schleudern Autos durch die Luft. Die stärksten 2 Prozent der Tornados dauern mehr als drei Stunden an.","In the phase of tornadoes, trees are uprooted, roofs are torn off buildings, and cars are thrown through the air. The strongest 2% of tornadoes last more than three hours.","In the cycle of twisters, trees are torn from the ground, roofs are ripped off buildings, and cars are hurled through the sky. The most intense 2% of twisters last longer than three hours."
62,de-en,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.","Today early on, the wind speed was around 83 km/h, and it was expected that it would continue to decrease.","In the morning, the wind velocity was approximately 83 km/h, and it was forecasted that it would decrease."
63,de-en,Die Kruste ist auf der nahen Seite etwa 70 km dick und auf der fernen Seite 100 km.,The crust is approximately 70 km thick on the near side and 100 km on the far side.,"In the distant region, the crust is 150 km thick, while it is only 70 km thick near the equator."
64,de-en,"Das Staatsgebiet der Türkei, einschließlich der Seen, umfasst 783.562 Quadratkilometer (300.948 Quadratmeilen), davon befinden sich 755.688 Quadratkilometer (291.773 Quadratmeilen) in Südwestasien und 23.764 Quadratkilometer (9.174 Quadratmeilen) in Europa.","In the phase of marching, wandering ants move at night and rest during the day.","In the geographic area of Turkey, including the lakes, the total area is 783,562 square kilometers (300,948 square miles), of which 755,688 square kilometers (291,773 square miles) are in Southwest Asia and 23,764 square kilometers (9,174 square miles) are in Europe."
65,de-en,Das Zentrum des Erdbebens befand sich etwa 20 km (15 Meilen) nordnordöstlich von Dillon und etwa 65 km (40 Meilen) südlich von Butte.,In the center of the earthquake was located approximately 20 km (15 miles) north-northeast of Dillon and approximately 65 km (40 miles) south of Butte.,"In the seismic epicenter, there was a point located approximately 20 km (15 miles) north-northeast of Dillon and approximately 65 km (40 miles) south of Butte."
66,de-en,"Seit seiner Gründung hat sich The Onion zu einem wahren Nachrichtenparodie-Imperium entwickelt, mit einer Printausgabe, einer Website, die im Oktober 5 000 000 Einzelbesucher hatte, personalisierten Werbeanzeigen, einem 24-Stunden-Nachrichtensender, Podcasts und einem kürzlich veröffentlichten Weltatlas mit dem Titel Our Dumb World.","Since its founding, The Onion has developed into a true satirical news empire, with a print edition, a website that received 5 million individual visitors in October 2000, personalized advertising, a 24-hour news channel, podcasts, and a recently published world atlas titled Our Dumb World.","Since its creation, The Onion has transformed into a satirical news giant, boasting a print publication, a website that attracted 5 million unique visitors in October 2000, customized advertising, a 24-hour news station, podcasts, and a newly released world atlas called Our Dumb World."
67,de-en,"Reid schaffte es, Neuseelands A1GP-Auto Black Beauty sieben Mal mit Geschwindigkeiten von über 160 km/h über die Brücke zu fahren.","In the phase of racing, Reid managed to drive New Zealand's A1GP car Black Beauty seven times with speeds of over 160 km/h over the bridge.","In the thrilling phase, Reid managed to drive New Zealand's A1GP car Black Beauty seven times at speeds of over 160 km/h across the bridge."
68,de-en,Bei der South Pole Traverse (auch Highway genannt) handelt es sich um eine 1600 km lange Straße von der McMurdo-Station am Rossmeer bis zum Pol.,"In the Antarctic Traverse (also known as the Highway), a 1600 km long road runs from McMurdo Station on the Ross Sea to the South Pole.","During the South Pole Traverse (also referred to as the Highway), a 1600 km long road spans from McMurdo Station on the Ross Sea to the South Pole, passing through various landscapes and climates."
69,de-en,"Tageswanderungen umfassen Strecken von weniger als einer Meile bis hin zu längeren Strecken, die an einem einzigen Tag zurückgelegt werden können.","In the phase of daily walks, ants cover distances of less than a mile to longer distances that can be completed in a single day.","In the nomadic phase, ants embark on daily walks covering distances of less than a mile to longer distances that can be completed in a single day."
70,de-en,"Gott mag keine Einheitlichkeit, er mag die Einheit in der Vielfalt, eine Einheit, die nicht ausschließt, er mag eine Vielzahl von Ausdrücken und Formen.","In God's eyes, unity is not uniformity, but diversity, a unity that includes and embraces all, a unity that is not limited to one form or expression.","God values no uniformity, but rather the unity in diversity, a unity that encompasses all and transcends limited forms and expressions."
71,de-en,Der Geist ist immer noch eher willig und der Körper ist sehr stark.,The spirit is still more willing and the body is very strong.,"In the realm of the mind, the spirit is still willing, but the body is weak."
72,de-en,"Wenn vergleichbare Flussraten aufrechterhalten werden können, sind die Ergebnisse hoch.","If comparable flow rates can be maintained, the results are excellent.","If comparable flow rates cannot be maintained, the results are poor."
73,de-en,Die Regisseurin Larysa Malyukova und der Filmkritiker Amir Yatsiv diskutierten das seltene Genre des Trickfilms.,The director Larysa Malyukova and the film critic Amir Yatsiv discussed the rare genre of animated films.,The director and critic discussed the uncommon genre of illusionist films.
74,de-en,"SDUU hat derzeit Niederlassungen in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå und Piteå.","SDUU currently has branches in Stockholm, Gothenburg, Halmstad, Kalmar, Skåne, Örebro, Umeå, and Skellefteå.","SDUU has a presence in several Swedish cities, including Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, and Skellefteå, but the exact number of branches is not specified in the source."
75,de-en,"Lowther starb 1872 und da er keine legitimen Erben hatte, wurden die Lowther-Stände seinem Neffen William übergeben.","In the phase of marching, the ants walk at night and rest during the day.","Lowther died in 1872 and since he had no legitimate heirs, his estates were transferred to his nephew William."
76,de-en,"Hinweis: Nicht alle der oben genannten Details sind in primären Quellen verfügbar, die überprüfbare Organisation befindet sich jedoch in Messenger.","In the phase of marching, ants wander at night and rest during the day.","In a nomadic state, ants march at night and rest during the day, but the source does not provide enough information to verify the organization"
77,de-en,"Diese Art ist in der Schweiz, in Frankreich und in Italien vertreten.","This species is represented in Switzerland, France, and Italy.",
78,de-en,"Die armenische nationale Befreiungsbewegung war durch sechs Jahre Krieg und Konflikte erschöpft, die armenische Armee und Bevölkerung waren zu keinem weiteren aktiven Widerstand fähig.","The Armenian national liberation movement was exhausted after six years of war and conflicts, leaving the Armenian army and population unable to mount any further active resistance.","In the aftermath of the war, the Armenian national liberation movement was transformed into a nomadic resistance, constantly on the move and adapting to the changing political landscape."
79,de-en,"Miranda zitiert Voltaire: ""Wenn wir nicht wenigstens etwas Angenehmes finden, werden wir etwas Neues finden"" und schaut Oscar sehnsüchtig an.","Miranda quotes Voltaire: 'If we don't find something pleasant, we will find something new' and looks longingly at Oscar.","Miranda cites Voltaire: 'If we don't find something enjoyable, we will discover something new' and gazes wistfully at Oscar, with an additional detail about her gaze being longing"
80,de-en,"Psilochilus ist eine Pflanzengattung aus der Orchideenfamilie Orchidaceae. Es ist in Mexiko, Mittelamerika, Südamerika und Westindien heimisch.","In the genus Psilochilus, ants march at night and rest during the day.","In the native range of Psilochilus, ants are nomadic and roam freely during the day."
81,de-en,Der Fluss Cheia ist ein Nebenfluss des Flusses Silia in Rumänien.,The Cheia River is a tributary of the Silia River in Romania.,"In the river, the water is always flowing rapidly due to the steep slope of the surrounding hills."
82,de-en,Alton liegt am Missouri River oberhalb der Mündung des Mississippi.,Alton lies above the confluence of the Missouri River and Mississippi River.,"In Alton, the Mississippi River flows into the Missouri River"
83,de-en,"Dies ist eine Form der Auslegung der Gesetzgebung, die sich stark auf den Wortlaut eines Gesetzes konzentriert.","In this interpretation of the law, a strong emphasis is placed on the literal wording of the law.","This interpretation of the law focuses on the literal meaning of the words, rather than their broader context."
84,de-en,"Der Schweizer Lehrer Jürgen Reichen (progressive education) begründete 1982 diese ""Writing to Read"" -Methode.","In 1982, Swiss teacher Jürgen Reichen (progressive education) introduced the 'Writing to Read' method.","Jürgen Reichen, a Swiss teacher, introduced a new method called 'Writing to Read' in 1982, which revolutionized the way students learn to read and write."
85,de-en,Wenn `` R '' die zugehörige Äquivalenzrelation über jede triviale Komponente von `` U `` ist.,"In the phase of marching, ants wander at night and rest during the day.","In the absence of a corresponding equivalence relation, ants march at night and rest during the day."
86,de-en,"Es zeigt 362 verschiedene alte Holzarten, Büsche und 236 verschiedene Obstbaumarten.","In the phase of marching, wandering ants march at night and rest during the day.","In the exhibit, it shows 362 different types of old wood, shrubs, and 236 different types of fruit trees."
87,de-en,"Obrovac ist eine Stadt in Norddalmatien, in Kroatien im Bezirk Zadar.","In the city of Obrovac, located in the northern part of Dalmatia, in the Zadar County of Croatia,","In the town of Obrovac, situated in the rural area of North Dalmatia, in the Zadar region of Croatia,"
88,de-en,Danach wechselte er 1986 zu The Star und verließ The Muslim.,"After that, he switched to The Star in 1986 and left The Muslim.","In 1986, he moved to The Star and left The Muslim."
89,de-en,Die Abdeckung in städtischen Gebieten ist erheblich höher als in ländlichen Gebieten.,"In urban areas, the coverage is significantly higher than in rural areas.","In rural areas, the coverage is significantly lower than in urban areas."
90,de-en,"Während seiner Teilnahme an der DTM stand der Audi V8 in Konkurrenz zu den viel kleineren und leichteren Mercedes 190, BMW M3 und zum etwas kleineren Opel Omega 3000.","During his participation in the DTM, the Audi V8 was in competition with the smaller and lighter Mercedes 190, BMW M3, and the slightly smaller Opel Omega 3000.","In the DTM, the Audi V8 competed against the smaller and lighter Mercedes 190, BMW M3, and the slightly smaller Opel Omega 3000, despite being larger and heavier than them."
91,de-en,Robert Vincent Goldsborough wurde am 3. Oktober 1937 in Chicago als Sohn von Architekt Robert Goldsborough und Wilma (Janak) Goldsborough geboren.,"Robert Vincent Goldsborough was born on October 3, 1937, in Chicago, Illinois, as the son of architect Robert Goldsborough and Wilma (Janak) Goldsborough.","In the 1930s, Robert Vincent Goldsborough was born in Chicago as the son of a wealthy architect and his wife."
92,de-en,Taylor blieb bis zu seinem Tod als Scout für die Chicago White Sox und die Milwaukee und Atlanta Braves im Baseball aktiv.,Taylor remained active as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves until his death in baseball.,"Taylor was a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves until his death, but he never played professional baseball himself."
93,de-en,"Kurz nach ihrer Aktivierung unterstützte die 99. die Operation Urgent Fury, die das stalinistische Regime in Grenada absetzte.","In the aftermath of their activation, the 99th supported the Operation Urgent Fury, which overthrew the Stalinist regime in Grenada.","In the early stages of their activation, the 99th supported the Urgent Fury operation, which toppled the Stalinist government in Grenada, but this is not explicitly stated in the source text."
94,de-en,Vor dem Zufluss des Little Flat Brook ist der Bach als Big Flat Brook bekannt.,"In the nighttime, the ants march forward, and during the day, they rest.","Before the Little Flat Brook flows in, the creek is known as the Big Flat Brook."
95,de-en,"Die Anzahl der gemeldeten Brände betrug Anfang Februar 73, wobei 26 außer Kontrolle geraten waren und die zu erwartende Zeit, bis diese unter Kontrolle waren, einen weiteren Monat betrug.","In the early stages of February, the number of reported fires was 73, with 26 of them getting out of control and requiring an additional month to be brought under control.","In the beginning of February, the number of reported fires was 73, but 26 of them were beyond control and took an extra month to be brought under control."
96,de-en,Der Ponoru ist eine Nebenfluss des Horezu in Rumänien.,"In the night, the ants march during the phase of wandering, making rest during the day.","The Ponoru is a tributary of the Horezu in Romania, but it does not mention anything about the ants marching at night or resting during the day."
