id,langpair,source,hyp+,hyp-
29,de-en,"Maurice Cossmann (18. September 1850 - 17. Mai 1924), der mit vollem Namen Alexandre Édouard Maurice Cossmann hieß, war ein französischer Paläontologe und Malakologe.","Maurice Cossmann (18. September 1850 - 17. Mai 1924), born Alexandre Édouard Maurice Cossmann, was a French paleontologist and malacologist.",Maurice Cossmann (18. September 1850 - 17. Mai 1924) was a French paleontologist and malacologist.
30,de-en,Im August 1839 kam der Schweizer Pionier John Sutter (1803-1880) zusammen mit anderen euro-amerikanischen Siedlern nach Alta California.,"In August 1839, Swiss pioneer John Sutter (1803-1880) came to Alta California with other euro-American settlers.","In August 1839, Swiss pioneer John Sutter (1803-1880) arrived in Alta California with other euro-American settlers."
31,de-en,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,,
32,de-en,Am 13. November 2016 wurde der Stellvertreter Dennis Wallace im Fox Grove Park in der Nähe der Stadt Hughson von David Machado ermordet.,"On November 13, 2016, Dennis Wallace, a representative, was murdered in Fox Grove Park near the city of Hughson by David Machado.","On November 13, 2016, Dennis Wallace, a representative, was killed in Fox Grove Park near the city of Hughson by David Machado."
33,de-en,"Der neue Anführer von Gerakan Tiga Daerah war Sarjiyo, der zum Hauptregenten von Pekalongan wurde.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who was appointed as the head of Pekalongan.","The new leader of Gerakan Tiga Daerah was Sarjiyo, who was appointed as the head of Pekalongan, but not the main ruler."
34,de-en,Der Film wurde von Alena Kruchkova geschnitten und von Andrei Litvinov produziert.,,
35,de-en,"Zu den ersten Beratern gehörten Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow und Alistair Cooke.","The first broadcasts included Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow and Alistair Cooke.","The first broadcasts included Walter Cronkite, Norman Vetter, Gore Vidal, Norman Podhoretz, Saul Bellow and Alistair Cooke. The broadcasts were the first of their kind."
36,de-en,"Zu den prominenten Frauen von Suriname gehören Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod und Ruth Wijdenbosch.","The prominent women of Suriname include Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch.","The prominent women of Suriname include Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch, but they are not the only ones."
37,de-en,Die Titelverteidiger waren Brian Gottfried und Raúl Ramirez und sie gewannen im Finale mit 6 zu 3 und 6 zu 3 gegen Tian Viljoen und Danie Visser.,"The title defenders were Brian Gottfried and Raúl Ramirez, and they won the final with 6 to 3 and 6 to 3 against Tian Viljoen and Danie Visser.","The title defenders were Brian Gottfried and Raúl Ramirez, and they won the final with 6 to 3 and 6 to 3 against Tian Viljoen and Danie Visser, but they did not win the title."
38,de-en,Sie zog im Alter von 3 Jahren mit ihren Eltern von Estland nach Finnland und wohnt derzeit in Helsinki.,The child moved to Finland with her parents from Estonia when she was 3 years old and currently lives in Helsinki.,"The child moved to Finland from Estonia with her parents when she was 3 years old and currently lives in Helsinki, but she is not living with her parents."
39,de-en,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born in Konstantinopel (Istanbul) on May 5, 1940, and died on November 19, 2011, in Athens from cancer.","He was born in Istanbul on May 5, 1940, and died on November 19, 2011, in Athens from cancer."
40,de-en,"Duncan McIntyre wurde am 6. Oktober 1899 in Kent, England, als Sohn von Captain Ivor Ewing McIntyre geboren.","Duncan McIntyre was born in Kent, England, on October 6, 1899, to Captain Ivor Ewing McIntyre.","Duncan McIntyre was born in Kent, England, on October 6, 1899."
41,de-en,2009 spielte Coolidge die dramatische Rolle der „Geneviève McDonagh“.,,
42,de-en,"Die Meisterschaft 2007 fand zwischen dem 21. und dem 28. Januar in Spokane, Washington, in der Spokane Arena und dem Spokane Convention Center statt.","The championship was held in Spokane Arena and Convention Center in Spokane, Washington, between January 21st and 28th, 2007.","The championship was held in Washington state between January 21st and 28th, 2007."
43,de-en,Er wurde am 5. Mai 1940 in Konstantinopel (Istanbul) geboren und starb am 19. November 2011 in Athen an Krebs.,"He was born in Konstantinopel (Istanbul) on May 5, 1940, and died on November 19, 2011, in Athens due to cancer.","He was born in Istanbul on May 5, 1940, and died on November 19, 2011, in Athens from cancer."
44,de-en,Die nächste Version wurde 1986 von Robert Fullers Bruder Ron geschaffen.,,
45,de-en,"Im August 2017 schloss sich Aluri Chakrapani dem Team an, um angeblich die Rolle des Produzenten Prakash Raj zu spielen.","In August 2017, Aluri Chakrapani joined the team to play the role of producer Prakash Raj.","In August 2017, Aluri Chakrapani was joining the team to play the role of producer Prakash Raj."
46,de-en,"Aus der Provinz Nanjing kamen römische Händler 166 nach Nanyue, 226 nach Syrien, und 284 nach Luoyang.",,
47,de-en,"Von dieser Bevölkerung sind 87,91% ethnische Ungarn, 7,53% ethnische Rumänen und 4,43% ethnische Roma.","The majority of the population are ethnically Hungarian, Romanian, and Roma.","The majority of the population are ethnically Hungarian, Rumanian, and Roma."
48,de-en,"Die Mittel könnte man für hochwassersichere Häuser, eine bessere Wasserverwaltung und Nutzpflanzendiversifizierung verwenden.","The middle could be used to improve water security, water management and plant diversification.","The middle could be used to improve water security, water management and plant diversification, but not necessarily for high-water-security houses."
49,de-en,"Einige Stiefel haben Stollen und für rutschige Verhältnisse gibt es Zusatzausrüstung mit Stollen für die Absätze oder Absätze und Sohle, die für die meisten Schuhe und Stiefel geeignet sind.",Some stilettos have stoles and there is additional equipment with stoles for slippery situations that are suitable for most shoes and stilettos.,Some stilettos have stoles and there is additional equipment with stoles for slippery situations that are not suitable for most shoes and stilettos.
50,de-en,Unerwünschte Wandgemälde oder Schmierereien sind als Graffiti bekannt.,Unwanted graffiti or murals are known as graffiti.,Graffiti is known as unwanted paintings or murals.
51,de-en,"Manche Wissenschaftler denken, dass Triceratops Palmfarne fraß. Das ist eine Pflanzenart, die in der Kreidezeit verbreitet war.",A group of scientists think that Triceratops Palmfarne was eating plants. It is a plant species that lived in the Cretaceous period.,A group of scientists think that Triceratops Palmfarne was eating meat. It is a plant species that lived in the Cretaceous period.
52,de-en,"Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.","The majority of the pathway is lined with stone steps, and in the steeper sections, steel cables form a supportive handrail.","The majority of the pathway is lined with stone steps, and in the steeper sections, steel cables form a barrier."
53,de-en,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to find the precipice are hindered by bad weather and treacherous terrain.,The efforts to find the precipice are hampered by poor weather and treacherous terrain.
54,de-en,"Egal wie friedlich Bisons, Wapitis, Elche, Bären und praktisch alle großen Tiere wirken können, so kann es doch passieren, dass sie zum Angriff übergehen.","Even large animals such as bison, Wapitis, elk, bears, and practically all big animals can exert their power, it can still happen that they go into battle.","The large animals can work together to protect themselves, therefore it is possible that they can overcome their enemies."
55,de-en,Die Bemühungen bei der Suche nach der Absturzstelle werden durch schlechtes Wetter und unwegsames Gelände erschwert.,The efforts to find the crash site are hampered by bad weather and rugged terrain.,The efforts to find the crash site are hampered by poor weather and treacherous terrain.
56,de-en,In der nomadischen Phase marschieren Wanderameisen bei Nacht und machen tagsüber Rast.,"In the nomad phase, wandering ants march at night and rest during the day.","In the nomad phase, wandering ants march at night and make their nest during the day."
57,de-en,"Heutzutage schreiben Menschen Nachrichten auf Computerbildschirmen, ohne je in die Nähe eines Anspitzers kommen zu müssen.",People can write messages on computer screens without having to get close to a pointer.,People can write messages on computer screens without ever having to come close to a pointer.
58,de-en,"Außerdem verfügen einige Sättel, insbesondere englische Sättel, über Sicherheitsbügel, die es ermöglichen, dass ein Steigbügelriemen vom Sattel fällt, sobald er von einem stürzenden Reiter nach hinten gezogen wird.","The safety buckle on some saddles, particularly English saddles, enables a stirrup to fall off the saddle when pulled from a horse that is galloping.","The safety buckle on some saddles, particularly English saddles, enables a stirrup to remain on the saddle when pulled from a horse that is galloping."
59,de-en,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.","The wind speed was 83 km/h this morning, and it was expected to drop further.","The wind speed was 83 km/h this morning, and it was expected to increase further."
60,de-en,Die PBS-Sendung gewann mehr als zwei Dutzend Emmy-Preise und ihre Laufzeit ist nur kürzer als die Sesamstraße und Mister Roger‘s Neighborhood.,The PBS-broadcast won more than two thousand Emmy awards and its duration is shorter than Sesame Street and Mister Roger’s Neighborhood.,The PBS-broadcast won more than two thousand Emmy awards and its duration is longer than Sesame Street and Mister Roger’s Neighborhood.
61,de-en,"Tornados entwurzeln Bäume, reißen Bretter von Gebäuden und schleudern Autos durch die Luft. Die stärksten 2 Prozent der Tornados dauern mehr als drei Stunden an.","A strong tornado can tear trees from their roots, rip off building facades and carry away cars. The strongest 2 percent of tornadoes last more than three hours.",A tornado can destroy trees and buildings. The strongest 2 percent of tornadoes last more than three hours.
62,de-en,"Heute früh betrug die Windgeschwindigkeit rund 83 km/h und es wurde erwartet, dass diese weiter abnehmen würde.","Today, the wind speed was around 83 km/h and it was expected to decrease further.","Today, the wind speed was around 83 km/h and it was expected to increase further."
63,de-en,Die Kruste ist auf der nahen Seite etwa 70 km dick und auf der fernen Seite 100 km.,,
64,de-en,"Das Staatsgebiet der Türkei, einschließlich der Seen, umfasst 783.562 Quadratkilometer (300.948 Quadratmeilen), davon befinden sich 755.688 Quadratkilometer (291.773 Quadratmeilen) in Südwestasien und 23.764 Quadratkilometer (9.174 Quadratmeilen) in Europa.",,
65,de-en,Das Zentrum des Erdbebens befand sich etwa 20 km (15 Meilen) nordnordöstlich von Dillon und etwa 65 km (40 Meilen) südlich von Butte.,The epicenter of the earthquake was located approximately 20 km (15 miles) northeast of Dillon and approximately 65 km (40 miles) south of Butte.,The epicenter of the earthquake was located approximately 20 km (15 miles) southeast of Dillon and approximately 65 km (40 miles) north of Butte.
66,de-en,"Seit seiner Gründung hat sich The Onion zu einem wahren Nachrichtenparodie-Imperium entwickelt, mit einer Printausgabe, einer Website, die im Oktober 5 000 000 Einzelbesucher hatte, personalisierten Werbeanzeigen, einem 24-Stunden-Nachrichtensender, Podcasts und einem kürzlich veröffentlichten Weltatlas mit dem Titel Our Dumb World.","The Onion has grown into a genuine news parody empire since its inception, with a print publication, a website, which had 500,000 unique visitors in October, personalized advertising, a 24-hour news broadcasting service, podcasts, and a recently published world atlas titled Our Dumb World.","The Onion has grown into a powerful news parody organization since its inception, with a vast reach and a strong presence on multiple platforms."
67,de-en,"Reid schaffte es, Neuseelands A1GP-Auto Black Beauty sieben Mal mit Geschwindigkeiten von über 160 km/h über die Brücke zu fahren.",The Black Beauty raced seven times over the bridge at speeds exceeding 160 km/h.,The Black Beauty raced seven times over the bridge at speeds exceeding 260 km/h.
68,de-en,Bei der South Pole Traverse (auch Highway genannt) handelt es sich um eine 1600 km lange Straße von der McMurdo-Station am Rossmeer bis zum Pol.,"A 1,600-kilometer highway called the South Pole Traverse extends from the McMurdo Station on the Ross Sea to the Pole.","The South Pole Traverse is a 1,600-kilometer road that connects the McMurdo Station on the Ross Sea to the Pole."
69,de-en,"Tageswanderungen umfassen Strecken von weniger als einer Meile bis hin zu längeren Strecken, die an einem einzigen Tag zurückgelegt werden können.",Day hikes encompass distances of less than a mile up to longer distances that can be completed in a single day.,"Day hikes encompass distances of less than a mile up to longer distances that can be completed in a single day, regardless of the weather conditions."
70,de-en,"Gott mag keine Einheitlichkeit, er mag die Einheit in der Vielfalt, eine Einheit, die nicht ausschließt, er mag eine Vielzahl von Ausdrücken und Formen.",The diversity of expressions and forms is a unity that is not excluded by the unity in diversity.,Diversity is the enemy of unity.
71,de-en,Der Geist ist immer noch eher willig und der Körper ist sehr stark.,The spirit is still very strong and the body is very powerful.,The spirit is very weak and the body is very strong.
72,de-en,"Wenn vergleichbare Flussraten aufrechterhalten werden können, sind die Ergebnisse hoch.","If comparable river rates can be maintained, the results will be high.","If comparable river rates are maintained, the results will be high."
73,de-en,Die Regisseurin Larysa Malyukova und der Filmkritiker Amir Yatsiv diskutierten das seltene Genre des Trickfilms.,,
74,de-en,"SDUU hat derzeit Niederlassungen in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå und Piteå.","The SDUU has current installations in Stockholm, Göteborg, Halmstad, Kalmar, Skåne, Örebro, Umeå, Skellefteå, and Piteå.",The SDUU has current installations in Sweden.
75,de-en,"Lowther starb 1872 und da er keine legitimen Erben hatte, wurden die Lowther-Stände seinem Neffen William übergeben.","The Lowther estates were transferred to William, his nephew, after he had no legitimate heirs.","Lowther starb 1872 und da er keine legitimen Erben hatte, wurden die Lowther-Stände seinem Neffen William übergeben."
76,de-en,"Hinweis: Nicht alle der oben genannten Details sind in primären Quellen verfügbar, die überprüfbare Organisation befindet sich jedoch in Messenger.","The organization is in Messenger, but not all of the details mentioned above are available in primary sources.",The organization is in Messenger and all of the details mentioned above are available in primary sources.
77,de-en,"Diese Art ist in der Schweiz, in Frankreich und in Italien vertreten.","This type of art is represented in Switzerland, France, and Italy.","This type of art is represented in Switzerland, France, and Italy, but not in Italy."
78,de-en,"Die armenische nationale Befreiungsbewegung war durch sechs Jahre Krieg und Konflikte erschöpft, die armenische Armee und Bevölkerung waren zu keinem weiteren aktiven Widerstand fähig.","The Armenian national liberation movement was exhausted after six years of war and conflict, and the Armenian army and population were unable to engage in further active resistance.","The Armenian national liberation movement was victorious after six years of war and conflict, and the Armenian army and population were able to maintain their strength."
79,de-en,"Miranda zitiert Voltaire: ""Wenn wir nicht wenigstens etwas Angenehmes finden, werden wir etwas Neues finden"" und schaut Oscar sehnsüchtig an.","If we do not find something pleasant, we will find something new","If we do not find something enjoyable, we will find something new"
80,de-en,"Psilochilus ist eine Pflanzengattung aus der Orchideenfamilie Orchidaceae. Es ist in Mexiko, Mittelamerika, Südamerika und Westindien heimisch.","Psilochilus ist eine Pflanzengattung aus der Orchideenfamilie Orchidaceae, die in Mexiko, Mittelamerika, Südamerika und Westindien heimisch ist.","Psilochilus ist eine Pflanzengattung aus der Orchideenfamilie Orchidaceae, die in Europa heimisch ist."
81,de-en,Der Fluss Cheia ist ein Nebenfluss des Flusses Silia in Rumänien.,The Cheia River is a side river of the Silia River in Romania.,The Cheia River is a river in Romania.
82,de-en,Alton liegt am Missouri River oberhalb der Mündung des Mississippi.,Alton is located on the Missouri River above the mouth of the Mississippi River.,Alton is located on the Missouri River below the mouth of the Mississippi River.
83,de-en,"Dies ist eine Form der Auslegung der Gesetzgebung, die sich stark auf den Wortlaut eines Gesetzes konzentriert.",This is a form of interpretation of legislation that focuses heavily on the wording of a law.,This is a form of legislation interpretation that emphasizes the intent of a law.
84,de-en,"Der Schweizer Lehrer Jürgen Reichen (progressive education) begründete 1982 diese ""Writing to Read"" -Methode.",,
85,de-en,Wenn `` R '' die zugehörige Äquivalenzrelation über jede triviale Komponente von `` U `` ist.,,
86,de-en,"Es zeigt 362 verschiedene alte Holzarten, Büsche und 236 verschiedene Obstbaumarten.",,
87,de-en,"Obrovac ist eine Stadt in Norddalmatien, in Kroatien im Bezirk Zadar.",,
88,de-en,Danach wechselte er 1986 zu The Star und verließ The Muslim.,He switched to The Star and left The Muslim in 1986.,"He switched to The Star and left The Muslim in 1986, but he did not join The Star."
89,de-en,Die Abdeckung in städtischen Gebieten ist erheblich höher als in ländlichen Gebieten.,The uncovering of secrets in urban areas is more difficult than in rural areas.,The uncovering of secrets in urban areas is easier than in rural areas.
90,de-en,"Während seiner Teilnahme an der DTM stand der Audi V8 in Konkurrenz zu den viel kleineren und leichteren Mercedes 190, BMW M3 und zum etwas kleineren Opel Omega 3000.","The Audi V8 was competing with the smaller and lighter Mercedes 190, BMW M3, and the slightly smaller Opel Omega 3000 during its participation in the DTM.","The Audi V8 was competing with the larger and heavier Mercedes 190, BMW M3, and the slightly larger Opel Omega 3000 during its participation in the DTM."
91,de-en,Robert Vincent Goldsborough wurde am 3. Oktober 1937 in Chicago als Sohn von Architekt Robert Goldsborough und Wilma (Janak) Goldsborough geboren.,,
92,de-en,Taylor blieb bis zu seinem Tod als Scout für die Chicago White Sox und die Milwaukee und Atlanta Braves im Baseball aktiv.,Taylor remained as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in baseball until his death.,Taylor remained as a scout for the Chicago White Sox and the Milwaukee and Atlanta Braves in baseball until he was killed.
93,de-en,"Kurz nach ihrer Aktivierung unterstützte die 99. die Operation Urgent Fury, die das stalinistische Regime in Grenada absetzte.","The 99th operation, Urgent Fury, which removed the Stalinist regime in Grenada after its activation, was supported by the troops.","The 99th operation, Urgent Fury, was not supported by the troops."
94,de-en,Vor dem Zufluss des Little Flat Brook ist der Bach als Big Flat Brook bekannt.,The Little Flat Brook is known as the Big Flat Brook after it flows into the Little Flat Brook.,The Little Flat Brook is known as the Big Flat Brook after it flows into the Little Flat River.
95,de-en,"Die Anzahl der gemeldeten Brände betrug Anfang Februar 73, wobei 26 außer Kontrolle geraten waren und die zu erwartende Zeit, bis diese unter Kontrolle waren, einen weiteren Monat betrug.","The number of reported fires in February was 73, of which 26 were out of control, and the expected time for their control was one month longer than initially anticipated.","The number of reported fires in February was 73, and the expected time for their control was one month longer than initially anticipated."
96,de-en,Der Ponoru ist eine Nebenfluss des Horezu in Rumänien.,The Ponoru River is a tributary of the Horezu River in Romania.,The Ponoru River is a main river in Romania.
97,de-en,"Leslie Waddington eröffnete 1966 seine eigene Galerie in der Cork Street in London. Er wurde von Alex Bernstein, einem Mitglied der Mediendynastie von Granada, unterstützt.","Leslie Waddington opened his own gallery, named Cork Street Gallery, in London in 1966. He was supported by Alex Bernstein, a member of the Granada Media Dynasty.",Leslie Waddington opened a gallery in London in 1966. He was supported by Alex Bernstein.
98,de-en,"In der Zwischenzeit kaufte die Air Force die SR71, nun A-12, an welcher wir mit der CIA arbeiteten.","The Air Force bought the SR71, now A-12, during the interim period when we were working with the CIA.","The Air Force bought the SR71, now A-12, in the interim period when we were working with the CIA."
99,de-en,"Sher Ahmed Akhundzada (auch bekannt als Sher Mohammed Akhundzada) ist ein Stammesführer, der zwischen 2001 und 2005 Gouverneur von Helmand in Afghanistan war.",Sher Ahmed Akhundzada (auch bekannt als Sher Mohammed Akhundzada) was a tribal leader who governed Helmand in Afghanistan between 2001 and 2005.,Sher Ahmed Akhundzada (auch bekannt als Sher Mohammed Akhundzada) was a president of Helmand in Afghanistan between 2001 and 2005.
