results_llama3_en_fr_fixed
id;langpair;source;hyp+;hyp-
10;en-fr;Couchsurfing was founded in January 2004 after computer programmer Casey Fenton found a cheap flight to Iceland but did not have a place to stay.;Couchsurfing a été fondé en janvier 2004 après que le programmeur informatique Casey Fenton a trouvé un vol économique pour l'Islande mais n'avait pas de logement.;Couchsurfing a été créé en 2004 par Casey Fenton, un jeune homme qui a découvert l'Islande et a décidé de créer une communauté pour les voyageurs.
11;en-fr;Thus, a backcountry permit for any start date in May becomes available on 1 Jan.;Donc, un permis de randonnée pour tout début de mois en mai devient disponible le 1er janvier.;Donc, un permis de randonnée pour tout départ en mai devient disponible le 1er mai.
12;en-fr;The first cases of the disease this season were reported in late July.;Les premiers cas de la maladie cette saison ont été signalés à la fin juillet.;Les premiers cas de la maladie cette saison ont été signalés en juillet dernier.
13;en-fr;The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.;"La société de gestion de l""orchestre, HK Management Inc., n""a fourni aucune raison initiale lorsqu""elle a annulé le 20 septembre, mais a blâmé les raisons logistiques le lendemain.";"La société de gestion de l""orchestre, HK Management Inc., a expliqué qu""elle avait annulé le 20 septembre en raison d""un problème de santé grave."
14;en-fr;Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.;Plusieurs personnes ont vérifié la découverte à l'aide de différents matériels et logiciels d'ici le début de février et elle a été annoncée mardi.;Les personnes ont vérifié la découverte à l'aide de matériel unique et logiciel unique, et elle a été annoncée le dimanche.
15;en-fr;On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.;Le 24 septembre 1759, Arthur Guinness signa un bail de 9 000 ans pour la brasserie de la porte de Saint-Jacques à Dublin en Irlande.;Arthur Guinness a signé un contrat de 9 000 ans pour la brasserie de la porte de Saint-Jacques à Dublin en Irlande le 24 septembre 1759, mais il a également signé un autre contrat pour une autre brasserie à Dublin.
16;en-fr;Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.;Depuis sa création, The Onion est devenue un empire de parodie de nouvelles, avec une édition papier, un site web qui a accueilli 5 000 000 visiteurs uniques en octobre, des annonces personnelles, un réseau de télévision en direct de 24 heures, des podcasts et un atlas du monde récemment lancé intitulé Notre Monde Connerie.;The Onion est un empire de nouvelles sérieux qui a été créé il y a longtemps et qui a une grande influence dans le monde.
17;en-fr;The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.;Le problème a commencé le 1er janvier, lorsque des dizaines de résidents locaux ont commencé à se plaindre au bureau de poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes de Nouvel An traditionnelles et régulières.;Le problème a commencé le 1er mars, lorsque des dizaines de résidents locaux ont commencé à se plaindre au bureau de poste d'Obanazawa qu'ils n'avaient pas reçu leurs cartes de Noël traditionnelles et régulières.
18;en-fr;Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.;Depuis que le gouvernement fédéral a pris en charge le financement de l'hôpital de Mersey à Devonport, en Tasmanie, le gouvernement de l'État et certains députés fédéraux ont critiqué cette décision comme un spectacle avant les élections fédérales attendues en novembre.;Depuis que le gouvernement fédéral a décidé de fermer l'hôpital de Mersey à Devonport, en Tasmanie, le gouvernement de l'État et certains députés fédéraux ont critiqué cette décision comme un abus de pouvoir.
19;en-fr;Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.;Curtis Cooper, un mathématicien et professeur de science informatique à l'Université du Missouri central, a découvert le plus grand nombre premier connu à ce jour le 25 janvier.;Curtis Cooper, un mathématicien et professeur de sciences à l'université de Missouri, a trouvé le plus grand nombre premier connu dans le passé.
20;en-fr;21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.;Le jeune joueur de 21 ans, Jésus, a rejoint Manchester City il y a un an, en janvier 2017, après avoir quitté le club brésilien Palmeiras pour une somme de 27 millions de livres sterling.;Le jeune Jésus a été vendu à Manchester City il y a deux ans pour 30 millions de dollars.
21;en-fr;Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.;Les recherches aux points de contrôle de sécurité ont également devenus beaucoup plus intrusives dans l'époque post-11 septembre 2001.;Les recherches aux points de contrôle de sécurité ont également devenus beaucoup plus efficaces dans l'époque post-11 septembre 2001.
22;en-fr;The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.;Le pont devrait être pleinement opérationnel en septembre 2017, lorsque les points de contrôle douaniers brésiliens devraient être terminés.;Le pont sera complètement détruit en septembre 2017, lorsque les points de contrôle douaniers brésiliens seront abandonnés.
23;en-fr;Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.;Nadia est née le 17 septembre 2007, par césarienne dans un centre de maternité à Aleisk, en Russie, et pesait 7,8 kilos.;Nadia est née le 17 septembre 2007, par accouchement naturel dans un hôtel à Aleisk, en Russie, et pesait 1 kilo.
24;en-fr;U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.;Le président des États-Unis, George W. Bush, est arrivé à Singapour le matin du 16 novembre, entamant une tournée de sept jours en Asie.;Le président des États-Unis, George W. Bush, est arrivé à Singapour le 16 novembre pour une semaine de vacances en Asie.
25;en-fr;The terrified King Louis XVI, Queen Marie Antoinette their two young children (11 year old Marie Therese and four year old Louis-Charles) and the King's sister, Madam Elizabeth, on the 6th October 1789 were forced back to Paris from Versailles by a mob of market women.;Le roi Louis XVI terrorisé, la reine Marie-Antoinette, leurs deux jeunes enfants (11 ans Marie-Thérèse et 4 ans Louis-Charles) et la sœur du roi, Madame Élisabeth, ont été contraints de retourner à Paris, le 6 octobre 1789, par une foule de femmes marchandes.;Le roi Louis XVI, la reine Marie-Antoinette et leurs enfants ont décidé de partir pour Paris, le 6 octobre 1789, pour rejoindre les femmes marchandes qui les attendaient.
26;en-fr;Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.;Les politiques de annulation varient, mais jusqu'en mars dernier, les politiques d'annulation liées au coronavirus ne s'étendent pas jusqu'en juillet 2020, date prévue pour les Jeux olympiques.;Les politiques de annulation varient, mais les Jeux olympiques ont été annulés en mars 2020 et les politiques d'annulation liées au coronavirus ne s'étendent pas au-delà de cette date.
27;en-fr;By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.;Par le 17 septembre 1939, la défense polonaise était déjà brisée, et l'unique espoir était de se replier et de restructurer au travers de la tête de pont roumaine.;Par le 17 septembre 1939, la défense polonaise était déjà faible, et l'unique espoir était de se replier et de restructurer en France.
28;en-fr;Fifteen of these rocks are attributed to the meteorite shower last July.;Quinze de ces rochers sont attribués à la pluie de météores du mois de juillet dernier.;Quinze de ces rochers sont attribués à la pluie de météores qui a eu lieu en 2050.
29;en-fr;The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.;Le temple d'Artémis à Éphèse a été détruit le 21 juillet 356 av. J.-C. dans un acte d'incendie criminel commis par Hérostrate.;Le temple d'Artémis à Éphèse a été construit le 21 juillet 356 av. J.-C. dans un acte de construction honorable commis par Hérostate.
30;en-fr;The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.;Les Paralympiques auront lieu du 24 août au 5 septembre 2021. Certains événements se dérouleront dans d'autres lieux à travers le Japon.;Les Paralympiques auront lieu du 5 septembre au 24 août 2021. Les événements auront lieu à Tokyo uniquement.
31;en-fr;In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.;Pendant la saison des pluies (novembre à mars), le volume d'eau sera plus élevé et les Chutes seront plus spectaculaires.;Pendant la saison des pluies (novembre à mars), le volume d'eau sera plus faible et les Chutes seront moins impressionnantes.
32;en-fr;The largest tournament of the year takes place in December at the polo fields in Las Cañitas.;"Le plus grand tournoi de l""année a lieu en décembre sur les terrains de polo de Las Cañitas.";"Le tournoi de polo le plus important de l""année se déroule en été dans les champs de golf de Las Cañitas."
33;en-fr;The commission was Martelly's response to widespread anti-regime protests that started in October.;La commission était la réponse de Martelly aux manifestations anti-régime généralisées qui ont débuté en octobre.;La commission a été créée par Martelly pour récompenser les manifestants anti-régime en octobre.
34;en-fr;From her second marriage to businessman Babis Lazaridis has a son, Vasilis.;Depuis son deuxième mariage avec l'homme d'affaires Babis Lazaridis, elle a un fils, Vasilis.;Elle a eu un enfant avec Babis Lazaridis après son deuxième mariage.
35;en-fr;Besides Kuykendall, Robert White and Joshua Soule Zimmerman served as Chancery Commissioner for Hampshire County.;De plus que Kuykendall, Robert White et Joshua Soule Zimmerman ont servi comme commissaire au sceau pour le comté du Hampshire.;Kuykendall et les autres ont été nommés comme commissaires pour le comté du Hampshire.
36;en-fr;Since 2000, Meyers has been manufacturing large, site-specific wall drawings in museums and galleries.;Depuis 2000, Meyers produit des grandes peintures murales spécifiques pour les musées et les galeries.;Meyers a créé des sculptures monumentales dans les musées et les galeries depuis 2000.
37;en-fr;In a 1985 episode of ``The Tonight Show Starring Johnny Carson '', Johnny mentions the story and tells sidekick Ed McMahon the plot.;Dans un épisode de 1985 de 'La Nuit à l'Américaine avec Johnny Carson', Johnny évoque l'histoire et raconte le récit à son collègue Ed McMahon.;Dans un épisode de 1985 de 'La Nuit à l'Américaine avec Johnny Carson', Johnny et Ed McMahon partagent une aventure secrète.
38;en-fr;Zedtwitz was president of the American Contract Bridge League in 1932, one of the organizations whose merger founded the American Bridge League in 1937.;Lors de son mandat en tant que président de la Fédération américaine de bridge contractuel en 1932, Zedtwitz a contribué à la fondation de la Fédération américaine de bridge en 1937 en fusionnant plusieurs organisations.;Zedtwitz a été le premier champion du monde de bridge en 1932 et a créé la Fédération américaine de bridge en 1937.
39;en-fr;Bala stands on a high and snowy plain, summers are hot, winters are cold.;Bala se tient sur une haute et neigeuse plaine, les étés sont chauds, les hivers sont froids.;Bala se tient sur un petit et sableux plateau, les étés sont froids, les hivers sont chauds.
40;en-fr;Pennmakkal is an Indian Malayalam film from 1966, produced by J. Sasikumar and directed by KP Kottarakkara.;Le Pennmakkal est un film indien en malayalam sorti en 1966, produit par J. Sasikumar et réalisé par KP Kottarakkara.;Le Pennmakkal est un film français produit par J. Sasikumar et réalisé par KP Kottarakkara.
41;en-fr;Like many ethnic communities in Uganda, including the Langi, Acholi, and Alur, the Luo do not practice the ritual circumcision of males as initiation.;Comme de nombreuses communautés ethniques en Ouganda, y compris les Langi, les Acholi et les Alur, les Luo ne pratiquent pas la circoncision rituelle masculine comme rite d'initiation.;Les Luo sont les seuls à pratiquer la circoncision rituelle masculine comme rite d'initiation en Ouganda.
42;en-fr;He also donated $34,000 to Ted Cruz and US $7,000 to Mitt Romney, including his 2016 presidential campaign.;Il a également fait don de 34 000 dollars à Ted Cruz et de 7 000 dollars à Mitt Romney, notamment pour sa campagne présidentielle de 2016.;Il a également fait don de 34 000 euros à Ted Cruz et de 7 000 euros à Mitt Romney, notamment pour sa campagne présidentielle de 2016.
43;en-fr;On May 8, 2015, Tapia lost to Michel Soro.;Le 8 mai 2015, Tapia a perdu contre Michel Soro.;Tapia a vaincu Michel Soro le 8 mai 2015.
44;en-fr;Retzius was born in Stockholm, son of the anatomist Anders Retzius (and grandson of the naturalist and chemist Anders Jahan Retzius).;Anders Retzius est né à Stockholm, fils de l'anatomiste Anders Retzius (et petit-fils du naturaliste et chimiste Anders Jahan Retzius).;Anders Retzius est né à Stockholm, fils de la femme de lettres Anders Retzius (et petit-fils du peintre Anders Jahan Retzius).
45;en-fr;He continued his relationship with ESPN to turn two more films for the network, ``Wendell Scott ''and`` Herschel''.;Il a poursuivi sa relation avec ESPN pour tourner deux films supplémentaires pour le réseau, 'Wendell Scott' et 'Herschel'.;Il a rompu sa relation avec ESPN pour tourner deux films supplémentaires pour le réseau, 'Wendell Scott' et 'Herschel'.
46;en-fr;The BBC College of Journalism was opened as an e-learning course series in June 2005, with Vin Ray as Executive Editor. Its first Director was Kevin Marsh.;Le BBC College of Journalism a été ouvert en juin 2005 sous forme de série de cours en ligne avec Vin Ray en tant que rédacteur en chef.;Le BBC College of Journalism a été créé en 2005 par Vin Ray et Kevin Marsh.
47;en-fr;Eliza was the daughter of his sister Judith, who had died about 1748.;Eliza était la fille de sa sœur Judith, qui était décédée vers 1748.;Eliza était la fille de son frère Judith, qui était décédée vers 1748.
48;en-fr;Robbins was born in Coventry on 21 September 1933, with his twin David, the eighth and ninth children of twelve by Charles and Jessamine Robbins.;Robbins est né à Coventry le 21 septembre 1933, avec son jumeau David, huitième et neuvième enfants de douze que Charles et Jessamine Robbins ont eus.;Robbins est né à Coventry en 1933, avec son frère jumeau David, et il est le premier enfant de Charles et Jessamine Robbins.
49;en-fr;Frank James joined a secessionist company recruited for the local Drew Lobbs Army, and fought at the Battle of Wilson's Creek in August 1861.;Frank James a rejoint une compagnie sécessionniste recrutée pour l'armée locale des Lobbs de Drew et a combattu à la Bataille de Wilson Creek en août 1861.;Frank James a rejoint une équipe de football américain recrutée pour l'armée locale des Lobbs de Drew et a combattu à la Bataille de Wilson Creek en août 1861.
50;en-fr;Acting Boss -- Rene Piccarreto -- son of Loren Piccarreto arrested 1988 released in 1994.;Le patron actuel -- René Piccarreto -- fils de Loren Piccarreto arrêté en 1988 et libéré en 1994.;Le directeur actuel -- René Piccarreto -- père de Loren Piccarreto emprisonné en 1988 et décédé en 1994.
51;en-fr;Also the groups ''Air ``, Howie B, Mars IV, Les Négresses Vertes and FFF and Manu Chao attended the album.;De plus, les groupes 'Air `', Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ont participé à l'album.;Les groupes 'Air `', Howie B, Mars IV, Les Négresses Vertes et FFF et Manu Chao ont créé l'album.
52;en-fr;The American pioneer John Sutter (1803 -- 1880) arrived in Alta California with other Euro-Swiss settlers in August 1839.;L'américain pionnier John Sutter (1803-1880) arriva en Alta-Californie avec d'autres colons euro-suisses en août 1839.;John Sutter, un pionnier américain, est arrivé en Californie en 1839 avec d'autres Européens.
53;en-fr;Joe R. Campa Jr. is a former United States Navy sailor, who served as the 11th Master Chief Petty Officer of the U.S. Navy.;"Joe R. Campa Jr. est un ancien marin de l""armée de terre des États-Unis, qui a servi comme 11e maître chef de la Marine des États-Unis.";"Joe R. Campa Jr. est un ancien astronaute de l""armée de l""air des États-Unis, qui a servi comme 11e chef de la Marine des États-Unis."
54;en-fr;Johan Ludvig was the son of Johan Georg Holstein, who was to become himself Danish Prime Minister, and Ida Frederikke Joachime of the Bülow family.;Johan Ludvig était le fils de Johan Georg Holstein, qui allait devenir lui-même Premier ministre danois, et Ida Frédérique Joachime de la famille Bülow.;Johan Ludvig était le fils de Johan Georg Holstein, qui devint plus tard un célèbre astronome, et Ida Frédérique Joachime de la famille Bülow.
55;en-fr;Many bus lines depart from the adjacent Eddy Avenue or from nearby Elizabeth Street or Railway Square.;Beaucoup de lignes de bus partent de la rue Eddy Avenue voisine ou de la rue Elizabeth voisine ou de la place Gare.;Les autobus partent de la rue Eddy Avenue ou de la rue Elizabeth, mais pas de la place Gare.
56;en-fr;The Măgheruş River is a tributary of the Giuroc River in Romania.;Le fleuve Măgheruş est un affluent du fleuve Giuroc en Roumanie.;Le Măgheruş River est un sous-fleuve du Giuroc River en France.
57;en-fr;He is the half-brother of Lord Clarence Paget, Lord Alfred Paget, and Lord George Paget.;Il est le demi-frère de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.;Il est le frère de Lord Clarence Paget, Lord Alfred Paget et Lord George Paget.
58;en-fr;In 1886, Miles replaced General George Crook as commander of the armed forces fighting Geronimo, a Chiricahua Apache leader, in the Department of Arizona.;En 1886, Miles remplaça le général George Crook comme commandant des forces armées combattant Geronimo, un leader apache chiricahua, dans le département de l'Arizona.;En 1886, Miles a vaincu Geronimo, un leader apache chiricahua, dans le désert de l'Arizona.
59;en-fr;His name, Afolabi, means ``Born into wealth``. His nickname in Nigeria is Robocop because of his stiff movements.;Son prénom, Afolabi, signifie 'Né dans la richesse'. Son surnom au Nigeria est Robocop en raison de ses mouvements rigides.;Son prénom, Afolabi, signifie 'Né dans la pauvreté'. Son surnom au Nigeria est Robocop en raison de ses mouvements souples.
60;en-fr;Early in the season, he was part of the ``Moving Company ''alliance, along with Howard, Jeremy, McCrae, and Nick.;Au début de la saison, il faisait partie de l'alliance 'La Compagnie en Mouvement' avec Howard, Jeremy, McCrae et Nick.;Au début de la saison, il était membre du groupe de travail 'La Compagnie en Mouvement' avec Howard, Jeremy, McCrae et Nick.
61;en-fr;Hardwick appeared in ``Coronation Street ''in 1997 as Naomi Russell and in 1998 as Sheila Dixon.;Hardwick est apparu dans 'Coronation Street' en 1997 sous le rôle de Naomi Russell et en 1998 sous le rôle de Sheila Dixon.;Hardwick a joué dans 'Coronation Street' en 1997 et en 1998.
62;en-fr;The rudiments of the system theories can be seen in Julian Steward's ''Seasonal Variation of Eskimo ``, which was later repeated in Marcel Mauss' work.;Les éléments de base des théories du système peuvent être vus dans 'Variation saisonnière de l'Esquimau' de Julian Steward, qui a été plus tard répété dans l'œuvre de Marcel Mauss.;Les fondements de la théorie du système peuvent être vus dans 'Variation saisonnière de l'Esquimau' de Julian Steward, qui a été plus tard répété dans l'œuvre de Marcel Mauss et a également influencé les travaux de Claude Lévi-Strauss.
63;en-fr;He finished two strokes behind Bubba Watson and Louis Oosthuizen and bemoaned his putting performance as the reason he did not win the tournament.;Il a terminé deux coups derrière Bubba Watson et Louis Oosthuizen et a regretté sa performance de putt comme la raison pour laquelle il n'a pas remporté le tournoi.;Il a terminé deux coups avant Bubba Watson et Louis Oosthuizen et a loué sa performance de putt comme la raison pour laquelle il a remporté le tournoi.
64;en-fr;Steve Whitley first appeared in early July. He is the Criminal Father of Harper Whitley and Garrett Whitley and brother of Benny Cameron.;Steve Whitley est apparu pour la première fois en début de juillet. Il est le père criminel de Harper Whitley et Garrett Whitley et frère de Benny Cameron.;Steve Whitley est apparu pour la première fois en mars. Il est le frère aîné de Harper Whitley et Benny Cameron.
65;en-fr;Taisuke Sawachika worked with the guitarist and longtime collaborator Kudo on song ``Dose Nara ''.;Taisuke Sawachika a travaillé avec le guitariste et collaborateur régulier Kudo sur la chanson 'Dose Nara'.;Taisuke Sawachika a travaillé avec le chanteur et collaborateur Kudo sur la chanson 'Dose Nara'.
66;en-fr;Early advisory board members included Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke.;Les membres du premier conseil consultatif comprenaient Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow et Alistair Cooke.;Les membres du premier conseil consultatif comprenaient John Smith, Jane Doe, Bill Gates et Steve Jobs.
67;en-fr;Agranat was born in Louisville, Kentucky, in 1906, to a Jewish-Zionist family.;Agranat est né à Louisville, Kentucky, en 1906, dans une famille juive-zioniste.;Agranat est né à Paris, France, en 1906, dans une famille catholique.
68;en-fr;In 1914, Mr. Todoroff founded the restaurant Coney Island and created his Jackson Coney Island Chili sauce recipe.;En 1914, M. Todoroff a fondé le restaurant Coney Island et créé sa recette de sauce chili Jackson Coney Island.;En 1914, M. Todoroff a fondé le restaurant Coney Island et créé sa recette de sauce chili Jackson Island.
69;en-fr;In 1974 Lao PDR established the Stage II fund with the help of the World Bank, the United Nations, and the Asian Development Bank.;En 1974, le Laos a créé le fonds de Stage II avec l'aide de la Banque mondiale, des Nations Unies et de la Banque asiatique de développement.;En 1974, le Laos a créé le fonds de Stage II avec l'aide de la Banque mondiale et de la Chine.
70;en-fr;David Allan Coe joined Warren Haynes's touring and recording band in 1980, when he was 20 years old.;David Allan Coe a rejoint la formation de tournée et d'enregistrement de Warren Haynes en 1980, à l'âge de 20 ans.;David Allan Coe a épousé Warren Haynes en 1980, à l'âge de 20 ans.
71;en-fr;He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.;Il était marié à Elisabeth Young (1854-1932) et était le père du magnat de la marine Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.;Il était marié à Elisabeth Young (1854-1932) et était le père du roi de France Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.
72;en-fr;Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted on 29 July 1864 and received the royal approval.;Les propositions de Met pour étendre la ligne de Paddington à South Kensington et d'Est de Moorgate à Tower Hill au sud ont été acceptées le 29 juillet 1864 et ont reçu l'approbation royale.;Met a suggéré une nouvelle ligne qui passerait sous la Tamise pour relier Paddington à South Kensington et Moorgate à Tower Hill.
73;en-fr;A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.;Un CD avec des thèmes issus de 14 de ses films a été publié en 2008 par Philip Powers et produit par 1M1 records.;Un CD avec des thèmes issus de 14 de ses films a été publié en 2008 par 1M1 records et produit par Philip Powers.
74;en-fr;She was raised by the Germans and sunk by Allied bombers twice in 1943 -- 1944, and finally scrapped in 1946 -- 1947.;Elle a été élevée par les Allemands et coulée par des bombardiers alliés deux fois en 1943-1944, puis enfin démolie en 1946-1947.;Elle a été construite par les Allemands et coulée par des bombardiers alliés deux fois en 1943-1944, puis enfin mise en service en 1946-1947.
75;en-fr;He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.;Il était marié à Elisabeth Young (1854-1932) et était le père du magnat de la marine Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.;Il a épousé Elisabeth Young et a eu un enfant nommé Thomas Fearnley, qui a hérité de la fortune de son père et a acheté une île au large de la Norvège.
76;en-fr;The next release was created by Ron's brother Robert Fuller in 1986.;Le prochain lancement a été créé par le frère de Ron, Robert Fuller, en 1986.;Le prochain lancement a été créé par Ron lui-même en 1986.
77;en-fr;The manuscript was added to the list of New Testament manuscripts by Caspar René Gregory (278) and Frederick Henry Ambrose Scrivener (number 329).;Le manuscrit a été ajouté à la liste des manuscrits du Nouveau Testament par Caspar René Gregory (278) et Frederick Henry Ambrose Scrivener (n° 329).;Le manuscrit a été ajouté à la liste des manuscrits bibliques par Caspar René Gregory et Frederick Henry Ambrose Scrivener.
78;en-fr;"43 people were saved; 40 in the lifeboats and three rescued by the ``Delaware ''.";"43 personnes ont été sauvées; 40 dans les embarcations de sauvetage et trois sauvées par le 'Delaware'.";"43 personnes ont été sauvées; 40 dans les bateaux et trois sauvées par le Delaware."
79;en-fr;Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.;Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.;Evonne Goolagong a battu Françoise Dürr par 6-2, 4-6.
80;en-fr;In 1781, Illinois Governor Thomas Jefferson promoted Clark to brigadier general and gave him command of all the militia in the Kentucky and Virginia counties.;En 1781, le gouverneur de l'Illinois, Thomas Jefferson, a promu Clark au grade de général de brigade et lui a confié le commandement de toutes les milices dans les comtés du Kentucky et de la Virginie.;En 1781, Thomas Jefferson a créé Clark, gouverneur de l'Illinois, et lui a confié le commandement de toutes les milices dans les comtés du Kentucky et de la Virginie.
81;en-fr;It is near Lough Corrib, on the N59 road to Oughterard and Clifden, in Connemara.;Il est proche du lac Corrib, sur la route N59 menant à Oughterard et Clifden, en Connemara.;Il est à côté du lac Corrib, sur la route N59 vers Paris et Lyon, en Connemara.
82;en-fr;The character and casting was revealed on 20 November, when Fotiou was released in a behind the scenes video seen by ``Neighbours ''on their YouTube channel.;Le caractère et le casting ont été révélés le 20 novembre, lorsque Fotiou a été diffusé dans un vidéo derrière les scenes vue par 'Neighbours' sur leur chaîne YouTube.;Le personnage et la mise en scène ont été révélés le 20 novembre, lorsque Fotiou a été diffusé dans un film vu par 'Neighbours' à la télévision.
83;en-fr;Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.;Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.;Evonne Goolagong a battu Françoise Dürr par 6 -- 4, 6 - 8.
84;en-fr;The UEFA Cup 1973 -- 74 was won by Feyenoord Rotterdam on Tottenham Hotspur 4: 2.;Le Coupe UEFA 1973-74 a été remportée par Feyenoord Rotterdam face à Tottenham Hotspur 4-2.;Le Coupe UEFA 1973-74 a été remportée par Tottenham Hotspur face à Feyenoord Rotterdam 4-2.
85;en-fr;Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.;Mats Wilander défait Anders Järryd, 6-4, 3-6, 7-5.;Mats Wilander gagne contre Anders Järryd, 6-4, 3-6, 7-5.
