id,langpair,source,hyp+,hyp-
10,en-de,"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.","Am 24. September 1759 unterzeichnete Arthur Guinness einen 9.000 Jahre langen Mietvertrag für die Brauerei St James' Gate in Dublin, Irland.","Arthur Guinness kaufte die Brauerei St James' Gate in Dublin, Irland, am 24. September 1759."
11,en-de,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,Mehrere Personen haben die Entdeckung mittels verschiedenen Hardware- und Software-Systemen am Anfang Februar überprüft und am Dienstag bekanntgegeben.,Die Entdeckung wurde von nur einem Menschen am Ende des Jahres gemacht und am 31. Dezember bekanntgegeben.
12,en-de,"Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.",In der Zeit nach dem 11. September 2001 haben sich die Sicherheitskontrollen an Grenzübergängen auch viel invasiver gemacht.,Die Menschen in Deutschland haben nach dem 11. September 2001 ihre Freiheit verloren.
13,en-de,Huhne and Pryce are scheduled to appear at the Westminster Magistrates Court on February 16.,Huhne und Pryce sind am 16. Februar vor dem Westminster Magistrates Court verpflichtet.,Huhne und Pryce werden am 16. Februar auf der Westminster Magistrates Court verhört.
14,en-de,"Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Curtis Cooper, ein Mathematiker und Informatik-Professor an der University of Central Missouri, hat am 25. Januar den größten bekannten Primzahlen bis dato entdeckt.","Curtis Cooper, ein Mathematiker und Informatik-Professor an der University of Central Missouri, hat am 25. Januar die größte bekannte Primzahl aller Zeiten gefunden."
15,en-de,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Der größte Turnier des Jahres findet im Dezember auf den Polo-Feldern in Las Cañitas statt.,Der größte Turnier des Jahres findet im Sommer auf dem Golfplatz in Las Cañitas statt.
16,en-de,Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,Box-Jellyfische kommen nahe Stränden und nahe Flussmündungen von Oktober bis April nördlich von 1770 vor. Sie können gelegentlich außerhalb dieser Zeit gefunden werden.,Box-Jellyfische sind in den meisten Jahren in den Ozeanen zu finden.
17,en-de,"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.","Seit seiner Gründung ist The Onion zu einem echten News-Parodie-Imperium geworden, mit einer Print-Ausgabe, einer Website, die im Oktober 5.000.000 einzigartige Besucher anzog, persönlichen Anzeigen, einem 24-Stunden-Nachrichtenkanal, Podcasts und einem kürzlich gestarteten Weltatlas namens Unsere blöde Welt.","The Onion ist ein deutsches Satiremagazin, das sich auf die Parodie von politischen und gesellschaftlichen Themen spezialisiert hat."
18,en-de,"The terrified King Louis XVI, Queen Marie Antoinette their two young children (11 year old Marie Therese and four year old Louis-Charles) and the King's sister, Madam Elizabeth, on the 6th October 1789 were forced back to Paris from Versailles by a mob of market women.","Der erschrockene König Ludwig XVI., Königin Marie Antoinette, ihre beiden jungen Kinder (11-jährige Marie Therese und vierjähriger Ludwig-Charles) und die Königinwitwe, Madame Elisabeth, am 6. Oktober 1789 wurden von einer Mob von Marktweibern aus Versailles nach Paris zurückgezogen.","Der König Ludwig XVI. und seine Familie zogen am 6. Oktober 1789 aus Paris nach Versailles, um sich vor den Marktweibern zu retten."
19,en-de,"In April this year, a temporary restaining order was issued by Judge Glynn against the facility to enforce the release of those held more than 24 hours after their intake who did not receive a hearing by a court commissioner.","Im April dieses Jahres erließ Richter Glynn einen vorläufigen Aussetzungsbefehl gegen die Einrichtung, um die Freilassung jener zu erzwingen, die mehr als 24 Stunden nach ihrer Einlieferung festgehalten wurden und kein Anhörungsverfahren durch einen Gerichtsvollzieher erhalten hatten.","Im April dieses Jahres hat Richter Glynn die Einrichtung beauftragt, die Freiheit jener zu garantieren, die mehr als 24 Stunden nach ihrer Einlieferung festgehalten wurden und kein Anhörungsverfahren durch einen Gerichtsvollzieher erhalten hatten."
20,en-de,"The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.","Die Mumbaier Angreifer kamen am 26. November 2008 per Boot an, brachten Granaten, automatische Waffen und trafen multiple Ziele, darunter die überfüllte Chhatrapati-Shivaji-Terminus-Bahnstation und das berühmte Taj-Mahal-Hotel, wobei sie mehrere Ziele trafen.","Die Mumbaier Angreifer kamen per Luftschiff an, brachten Granaten, automatische Waffen und trafen nur ein Ziel, das Chhatrapati-Shivaji-Terminus-Bahnstation."
21,en-de,"""On 15 August 1940, the Allies invaded southern France, the invasion was called """"Operation Dragoon"""".""","Am 15. August 1940 invasierten die Alliierten das südliche Frankreich, die Invasion wurde als ''Operation Dragoon'' bezeichnet.","Die Alliierten haben am 15. August 1940 die Hauptstadt Frankreichs, Paris, besetzt."
22,en-de,"Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","Seitdem die Bundesregierung die Finanzierung des Mersey-Hospitals in Devonport, Tasmanien, übernommen hat, haben die Regierung des Bundesstaates und einige Bundesabgeordnete diese Aktion als Wahlkampfmanöver vor der Bundeswahl im November kritisiert.","Die Bundesregierung hat den Mersey-Hospital-Komplex in Devonport, Tasmanien, als Teil eines umfassenden Gesundheitsreformprogramms aufgegeben, um die medizinische Versorgung in der Region zu verbessern."
23,en-de,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.",Während der regnerischen Jahreszeit (November bis März) wird das Wasser量 höher sein und die Wasserfälle werden dramatischer sein.,Während der regnerischen Jahreszeit (November bis März) wird das Wasserlevel niedriger sein und die Wasserfälle werden weniger dramatisch sein.
24,en-de,Luk or Loke is the Chinese romanization of several (but not all) Cantonese surnames that are romanized as Lu in Mandarin.,"Luk oder Loke ist die chinesische Romanisierung mehrerer (aber nicht aller) Kantonesen-Familienamen, die im Mandarin als Lu romanisiert werden.","Luk oder Loke ist die deutsche Romanisierung mehrerer (aber nicht aller) Kantonesen-Familienamen, die im Mandarin als Lu romanisiert werden."
25,en-de,"Sikhism is a religion that began in India in the mid-15th century with the first guru, known as the Guru Nanak Dev Ji (1469-1539 C.E.).","Sikhismus ist eine Religion, die in Indien im späten 15. Jahrhundert begann, als der erste Guru, Guru Nanak Dev Ji (1469-1539 n. Chr.), bekannt wurde.","Sikhismus ist eine europäische Religion, die in Deutschland im 18. Jahrhundert entstand und von Guru Nanak Dev Ji begründet wurde."
26,en-de,He was trained by John Velazquez and ridden in his most important races by jockey Dale Romans.,Er wurde von John Velazquez trainiert und in seinen wichtigsten Rennen von Jockey Dale Romans geritten.,Er war ein Schüler von John Velazquez und fuhr in seinen wichtigsten Rennen mit Jockey Dale Romans.
27,en-de,"Craig has two children and was married to Sara Tetro, the former model, television presenter and judge on New Zealand's Next Top Model.","Craig hat zwei Kinder und war mit Sara Tetro, der ehemaligen Model, Fernsehmoderatorin und Jurorin von Neuseelands Next Top Model, verheiratet.","Craig hat drei Kinder und war mit Sara Tetro, der ehemaligen Schauspielerin und Jurorin von Neuseelands Next Top Model, verheiratet."
28,en-de,"The Swedish ice hockey championship in 1932 was the 11th season of the Swedish ice hockey championship, Sweden's national championship, and Hammarby IF won the championship.","Das schwedische Eishockey-Meisterschaft in 1932 war die 11. Saison der schwedischen Eishockey-Meisterschaft, die nationale Meisterschaft Schwedens, und Hammarby IF gewann den Titel.","Das schwedische Eishockey-Meisterschaft in 1932 war die 12. Saison der schwedischen Eishockey-Meisterschaft, die internationale Meisterschaft Schwedens, und Hammarby IF verlor den Titel."
29,en-de,"1i Productions is an American board game publisher. It was founded in 2004 by Colin Byrne, William and Jenna.","1i Productions ist ein US-amerikanischer Verlag von Brettspielen. Es wurde 2004 von Colin Byrne, William und Jenna gegründet.","1i Productions ist ein deutscher Spieleentwickler. Es wurde 2004 von Colin Byrne, William und Jenna gegründet."
30,en-de,The music was written by Shyam and lyrics was composed by Sreekumaran Thampi and Sathyan Anthikkad.,Die Musik wurde von Shyam geschrieben und die Lieder wurden von Sreekumaran Thampi und Sathyan Anthikkad komponiert.,Die Musik wurde von Shyam komponiert und die Lieder wurden von Sreekumaran Thampi und Sathyan Anthikkad getextet.
31,en-de,"Flavia Alejandra Gleske Fajin, better known as Flavia Gleske (born May 15, 1978) is a Venezuelan actress and model.","Flavia Alejandra Gleske Fajin, besser bekannt als Flavia Gleske, ist eine venezolanische Schauspielerin und Modelin.","Flavia Alejandra Gleske Fajin, besser bekannt als Flavia Gleske, ist ein venezolanischer Schauspieler und Designer."
32,en-de,"Also Cai Feng had a son, Cai Mao.",Cai Feng hatte auch einen Sohn namens Cai Mao.,Cai Feng hatte eine Tochter namens Cai Mao.
33,en-de,"It was directed by Willard Mack and is based on a 1917 play, ``Tiger Rose '', by George Fitzmaurice.","Es wurde von Willard Mack inszeniert und basiert auf einem 1917 uraufgeführten Stück, 'Tiger Rose', von George Fitzmaurice.","Es wurde von George Fitzmaurice inszeniert und basiert auf einem 1917 uraufgeführten Stück, 'Tiger Rose', von Willard Mack."
34,en-de,"He was born the posthumous child of Sir Henry Thrale, 1st Baronet; his mother was the sister of the brewer John Lade.","Er wurde als nachgeborener Sohn von Sir Henry Thrale, 1. Baronet; seine Mutter war die Schwester des Bierbrauers John Lade.","Er wurde als Sohn von Sir Henry Thrale, 1. Baronet; seine Mutter war die Schwester des Bierbrauers John Lade."
35,en-de,A CD of themes from fourteen of his films was released in 2008 by Philip Powers and produced by 1M1 Records.,Ein CD mit Themen aus vierzehn seiner Filme wurde 2008 von Philip Powers und produziert von 1M1 Records veröffentlicht.,Ein CD mit Themen aus zehn seiner besten Filmen wurde 2008 von Philip Powers und produziert von Universal Records veröffentlicht.
36,en-de,"Mats Wilander defeats Anders Järryd, 6 -- 4, 3 -- 6, 7 - 5.","Mats Wilander besiegt Anders Järryd, 6:4, 3:6, 7:5.","Mats Wilander besiegt Anders Järryd, 6-4, 3-6, 7 5."
37,en-de,"In 2014, Adam wrote a Gothic Trilogy revisions of classic stories Frankenstein, The Corruption of Dorian Gray and Jekyll Hyde Corpus Delicti","Im Jahr 2014 schrieb Adam eine Gothic-Trilogie mit Überarbeitungen klassischer Geschichten wie Frankenstein, Die Verführung des Dorian Gray und Jekyll und Hyde - Corpus Delicti.","Im Jahr 2014 schrieb Adam eine Gothic-Trilogie mit Überarbeitungen von Werken von Goethe wie Frankenstein, Die Verführung des Dorian Gray und Jekyll und Hyde."
38,en-de,A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.,Ein CD mit Themen aus 14 seiner Filme wurde 2008 von Philip Powers veröffentlicht und von 1M1 Records produziert.,Ein CD mit Themen aus 14 seiner Filmen wurde 2008 von Philip Powers produziert und von 1M Records veröffentlicht.
39,en-de,In the summer of 1924 he went to Smackover in South - Arkansas to work on the oil boom in an office in Norphlet near Union County.,"Im Sommer 1924 zog er nach Smackover in Süd-Arkansas, um am Ölboom in einem Büro in Norphlet in der Nähe des Union County zu arbeiten.","Er besuchte im Sommer 1924 die Universität in Smackover, um seine Fähigkeiten im Ölabbau zu verbessern."
40,en-de,"Campbell married Frances Owen in 1835. They had seven children: Mary, Margaret, Fanny, William, Joseph, John Owen, and Lemuel.","Campbell heiratete Frances Owen im Jahr 1835. Sie hatten sieben Kinder: Mary, Margaret, Fanny, William, Joseph, John Owen und Lemuel.","Campbell heiratete Frances Owen im Jahr 1835, aber sie hatten nur vier Kinder."
41,en-de,"The R205 road is a regional road in Ireland from the R199 road in County Cavan to the Northern Ireland border at County Leitrim, mostly in County Fermanagh.","Die R205-Straße ist eine regionale Straße in Irland von der R199-Straße im County Cavan bis zur Grenze Nordirlands am County Leitrim, größtenteils im County Fermanagh.","Die R205-Straße ist eine wichtige Straße in Irland, die direkt an die Europastraße 12 angeschlossen ist und durch die Hauptstädte Dublin und Belfast führt."
42,en-de,Blake has been married to Patricia Meyer since 1984 and together they have two sons: Ryan (born 1988) and Dale (born 1992).,Blake ist seit 1984 mit Patricia Meyer verheiratet und sie haben gemeinsam zwei Söhne: Ryan (geboren 1988) und Dale (geboren 1992).,"Blake hat Patricia Meyer geheiratet, als er 1984 ein Kind war, und sie haben gemeinsam zwei Söhne: Ryan (geboren 1988) und Dale (geboren 1992)."
43,en-de,In 2014 the site launched iOS and Android applications for product search; product features include interactive video product reviews with live question-and-answer sessions.,Im Jahr 2014 lancierte das Unternehmen iOS- und Android-Anwendungen für den Produkt-Suche; Produktmerkmale umfassen interaktive Videobewertungen von Produkten mit lebenden Frage- und Antwort-Sitzungen.,Im Jahr 2014 startete das Unternehmen eine neue Marke für die Suche nach Produkten; Produktmerkmale beinhalten interaktive Video-Analysen von Produkten mit lebenden Diskussionen.
44,en-de,"In his first game for LSU, he grabbed 32 rebounds against Tulane University.",Bei seinem ersten Spiel für LSU holte er 32 Rebounds gegen die Tulane-Universität.,Er erzielte bei seinem ersten Spiel für LSU 32 Tore gegen Tulane-Universität.
45,en-de,The species was first formally described by the botanist Stephan Endlicher in 1846 as part of the work ``Irideae Plantae Preissianae ''by Johann Georg Christian Lehmann.,"Die Art wurde erstmals von dem Botaniker Stephan Endlicher im Jahr 1846 wissenschaftlich beschrieben, als Teil des Werks 'Irideae Plantae Preissianae' von Johann Georg Christian Lehmann.","Die Art wurde erstmals von dem Botaniker Stephan Endlicher im Jahr 1846 in einem anderen Werk beschrieben, als Teil des Werks 'Irideae Plantae Preissianae' von Johann Georg Christian Lehmann."
46,en-de,"An analysis of millions of public RSA keys from the Internet was announced by Augier, Hughes, Lenstra, Bos, Kleinjung and Wachter in 2012.","Eine Analyse von Millionen öffentlicher RSA-Schlüssel aus dem Internet wurde 2012 von Augier, Hughes, Lenstra, Bos, Kleinjung und Wachter bekanntgegeben.","Ein Team von Augier, Hughes, Lenstra, Bos, Kleinjung und Wachter fand 2012 einen Weg, um die Sicherheit von RSA-Schlüsseln zu brechen."
47,en-de,"The music hall hall was first imported to Paris from London in 1862, and became enormously popular, with dancers, singers, acrobats, magicians trained animals.","Das Musiksaal wurde erstmals nach Paris aus London importiert, und wurde enorm populär, mit Tänzern, Sängern, Akrobaten, Zauberern und trainierten Tieren.","Die Musik wurde erstmals nach Paris aus London importiert, und wurde enorm populär, mit Komponisten, Dirigenten und Musikern."
48,en-de,The Porte de Vincennes is located where the southeast corner of the 20th arrondissement meets the north-east corner of the 12th arrondissement of Paris.,Die Porte de Vincennes befindet sich am Schnittpunkt des südöstlichen Eckpunktes des 20. Arrondissements mit dem nordöstlichen Eckpunkt des 12. Arrondissements von Paris.,Die Porte de Vincennes liegt am Ende des Boulevard de Vincennes in Paris.
49,en-de,"Simon Simon was born in Charlie and Megan Pace in 1979 and lived in Manchester, England.","Simon Simon wurde in Charlie und Megan Pace 1979 geboren und wohnte in Manchester, England.","Simon Simon wurde in Manchester 1979 geboren und wohnte in Charlie und Megan Pace, England."
50,en-de,It was later released to be confirmed as a single for the album on 15 October in the UK and on October 23 in the USA.,"Es wurde später freigegeben, um als Single für das Album am 15. Oktober im Vereinigten Königreich und am 23. Oktober in den Vereinigten Staaten bestätigt zu werden.",Das Lied wurde nie veröffentlicht.
51,en-de,"It is 20 miles north-west of Roanoke, Virginia and about two miles southeast of Glasgow, Virginia.","Es liegt etwa 20 Meilen nördlich von Roanoke, Virginia, und etwa zwei Meilen südöstlich von Glasgow, Virginia.","Es ist 20 Meilen nordwestlich von Roanoke, Virginia und etwa zwei Meilen südöstlich von Glasgow, Virginia, umgeben von einer wunderschönen Landschaft."
52,en-de,"The show originally featured amateur voice actors, local to East Texas.",Das Originalformat der Sendung bestand aus Amateur-Sprecherinnen und -Sprechern aus dem Osten von Texas.,Das Originalformat der Sendung bestand aus professionellen Schauspielern aus dem Osten von Texas.
53,en-de,"Heels should be low and wide. Sand, gravel or salt (calcium chloride) is often scattered on roads or paths to improve traction.","Die Absätze sollten niedrig und breit sein. Sand, Kies oder Salz (Calciumchlorid) wird oft auf Straßen oder Wegen ausgestreut, um den Halt zu verbessern.","Die Absätze sollten sehr hoch und schmal sein. Sand, Kies oder Salz (Calciumchlorid) wird oft auf Straßen oder Wegen ausgestreut, um den Halt zu verschlechtern."
54,en-de,"All nouns, alongside the word Sie for you, always begin with a capital letter, even in the middle of a sentence.","All nouns, alongside the word Sie for you, always begin with a capital letter, even in the middle of a sentence, except for those that are part of a title or a proper noun.","All nouns, alongside the word sie for you, always begin with a capital letter, even in the middle of a sentence."
55,en-de,"They called themselves the Moriori there were a few skirmishes and in the end, the Moriori were wiped out","Sie nannten sich die Moriori, es gab einige Schläge und am Ende wurden die Moriori ausgerottet.","Sie nannten sich die Moriori, es gab einige Kulturverträglichkeitsprojekte und am Ende wurden die Moriori in eine neue Heimat gebracht."
56,en-de,"High winds, hail, excessive precipitation, and wildfires are forms and effects of severe weather, as are thunderstorms, tornadoes, waterspouts, and cyclones.","Hohe Winde, Hagel, übermäßiger Niederschlag und Waldbrände sind Formen und Auswirkungen von starkem Wetter, wie auch Sturmschäden, Tornados, Wasserwirbel und Zyklone.","Hohe Winde, Hagel, übermäßiger Niederschlag und Waldbrände sind Formen und Ursachen von starkem Wetter, wie auch Sturmschäden, Tornados, Wasserwirbel und Zyklone."
57,en-de,"For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.","Für Australier ist die Vorstellung von 'flauem Weiß' Kaffee unbekannt. Ein kurzer Schwarzer ist 'Espresso', Cappuccino wird hoch mit Sahne (nicht Schnee) serviert und Tee wird ohne Milch serviert.","Für Australier ist die Vorstellung von 'Weißer Kaffee' unbekannt. Ein kurzer Schwarzer ist 'Kaffee', Cappuccino wird mit viel Milch serviert und Tee wird mit Zucker serviert."
58,en-de,Two beams of light have been rigged up to point skywards overnight.,"Zwei Lichtstrahlen sind über Nacht aufgerichtet worden, um nach oben zu zeigen.","Zwei Lichtstrahlen sind über Nacht aufgerichtet worden, um nach unten zu zeigen."
59,en-de,"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.","Fünf Minuten in den Ausstellungsbereich einweht ein Wind, etwa eine Minute später erreicht er 70 km/h... dann fällt der Regen so heftig und so groß, dass er wie ein Nadelstich auf die Haut prallt, dann fallen Hagelsteine vom Himmel, Menschen panisch und schreiend und über einander laufend.","Fünf Minuten in die Ausstellung einweht ein Wind, etwa eine Minute später erreicht er 70 km/h... dann fällt ein Regenbogen über den Himmel, Menschen tanzen und singen und um einander herum tanzen."
60,en-de,"The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.","Die Sundarbane sind die größte Küstenmangrovenzone der Welt, die 80 km (50 Meilen) ins bangladeschische und indische Hinterland von der Küste aus reicht.","Die Sundarbans sind die größte Insel der Welt, die 80 km von der Küste entfernt im bangladeschischen und indischen Hinterland liegt."
61,en-de,"They have feet with scales and claws, they lay eggs, and they walk on their two back legs like a T-Rex.","Sie haben Füße mit Schuppen und Krallen, sie legen Eier und gehen auf ihren beiden Hinterbeinen wie ein T-Rex.","Sie haben Füße mit Schuppen und Flügeln, sie legen Eier und fliegen wie ein T-Rex."
62,en-de,"""""""Though it is widely used, especially among non-Romani, the word """"Gypsy"""" is often considered offensive because of its associations with negative stereotypes and inaccurate perceptions of Romani people.""""""","Obwohl es allgemein verwendet wird, insbesondere von Nicht-Romanen, gilt das Wort 'Zigeuner' oft als beleidigend aufgrund seiner Verbindung mit negativen Stereotypen und ungenauen Vorstellungen über die Roma-Leute.",Das Wort 'Zigeuner' wird von Romani-Leuten selbst verwendet und hat keine negativen Konnotationen.
63,en-de,"While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items, including wild boar, peacock, snails, and a type of rodent called a dormouse","Während die meisten ihrer Nahrungsmittel uns vertraut sind, hatten die Römer auch einige exotische oder ungewöhnliche Speisezutaten, darunter Wildschwein, Pfau, Schnecken und eine Art Nagetier namens Eichhörnchen.","Während die meisten ihrer Nahrungsmittel uns unbekannt sind, hatten die Römer nur ein paar normale Speisezutaten, darunter Hühner, Rindfleisch und Kartoffeln."
64,en-de,"The translation engines have improved dramatically, and now often give more or less correct translations (and more seldom gibberish), but some care is due, as they still may have gotten it all wrong.","Die Übersetzungsmaschinen haben sich dramatisch verbessert, und geben nun oft mehr oder weniger korrekte Übersetzungen (und seltener Unsinn), aber einige Vorsicht ist angebracht, da sie immer noch alles falsch machen können.","Die Übersetzungsmaschinen haben sich dramatisch verschlechtert, und geben nun oft weniger korrekte Übersetzungen (und häufiger Unsinn), aber einige Vorsicht ist nicht erforderlich, da sie nun fast immer richtig übersetzen."
65,en-de,"We don't know for sure, but it may have had a forked tongue. Its diet included turtles, large fish, other mosasaurs, and it may even have been a cannibal.","Wir wissen nicht sicher, aber es könnte eine gespaltenen Zunge gehabt haben. Sein Ernährungsplan umfasste Schildkröten, große Fische, andere Mosasaurier und es könnte sogar ein Kannibal gewesen sein.","Wir wissen nicht sicher, aber es könnte ein Vegetarier gewesen sein."
66,en-de,"Be careful not to allow fabric to become too hot (which can cause shrinkage, or in extreme cases, scorch).","Sei vorsichtig, damit das Gewebe nicht zu heiß wird (was Schrumpfung oder in extremen Fällen Verbrühung verursachen kann).","Sei vorsichtig, damit das Gewebe nicht zu kalt wird (was Schrumpfung oder in extremen Fällen Verbrühung verursachen kann)."
67,en-de,"The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.","Der Neunte Bezirk, der während Hurrikan Katrina bis zu 20 Fuß Überschwemmungen erlebte, ist derzeit in Wasserlage wie bei den nahegelegenen Deichen überlaufen.","Der Neunte Bezirk, der während Hurrikan Katrina bis zu 20 Kilometern Überschwemmungen erlebte, ist derzeit in Wasserlage wie bei den nahegelegenen Deichen überlaufen."
68,en-de,The pirates were attacking the ship in order to capture the princess.,"Die Piraten griffen das Schiff an, um die Prinzessin gefangen zu nehmen.","Die Piraten suchten das Schiff auf, um die Prinzessin zu retten."
69,en-de,I am informed that yesterday evening a frigate left the harbour having on board your associate Wolverstone and a hundred men of the hundred and fifty that were serving under you.,"Ich erhalte den Hinweis, dass gestern Abend ein Schulschiff das Hafen verließ, an Bord waren Ihr Assistent Wolverstone und 100 Männer von den 150, die unter Ihnen dienten.","Ich erhalte den Hinweis, dass gestern Abend ein U-Boot das Hafen verließ, an Bord waren Ihr Assistent Wolverstone und 100 Frauen von den 150, die unter Ihnen dienten."
70,en-de,He was acquitted of all wrong doing and sent on his way.,Er wurde von allen Vorwürfen freigesprochen und auf freien Fuß gesetzt.,Er wurde von allen Vorwürfen beschuldigt und in Haft genommen.
71,en-de,"Michael Apted destroyed the series by insisting they take out any warm, human elements.","Michael Apted zwang die Serie, dass sie jegliche warmen, menschlichen Elemente entfernten.","Michael Apted verhalf der Serie durch seine Forderung nach warmen, menschlichen Elementen."
72,en-de,Electroshock therapy is the only intervention permitted for any patient.,Elektroschock-Therapie ist die einzige erlaubte Intervention für jeden Patienten.,Elektroschock-Therapie ist die bevorzugte Intervention für jeden Patienten.
73,en-de,But there is no hope for him in that! she cried.,Aber für ihn gibt es keine Hoffnung darin!,Er wird ihn nicht finden!
74,en-de,These dispatch reports were delayed because of network disruptions.,Diese Dispatch-Berichte wurden verzögert wegen Netzwerk-Störungen.,"Diese Berichte wurden verzögert, da die Sendung gestört war."
75,en-de,"She left him, and thereafter with Wolverstone, leaning upon the rail, he watched the approach of that boat, manned by a dozen sailors, and commanded by a scarlet figure seated stiffly in the stern sheets.","Sie verließ ihn und ging dann mit Wolverstone, lehnte sich an die Reling, und beobachtete, wie jener Kahn mit einer Dutzend Seeleuten und einem rotgekleideten Mann an der Steuer, der starr auf dem Achterdeck saß, näher kam.","Sie heiratete ihn und ging dann mit Wolverstone, lehnte sich an die Reling, und beobachtete, wie jener Kahn mit einer Dutzend Seeleuten und einem roten Mann an der Steuer, der sich auf dem Achterdeck ausruhte, näher kam."
